Avg WT,Max WT,Avg TAT,Max TAT
"127,96",438,"132,54",448
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p13,0,8,225,225,217
p17,0,1,1,1,0
p28,0,1,2,2,1
p43,0,9,258,258,249
p61,0,1,3,3,2
p67,0,3,40,40,37
p69,0,0,0,0,0
p70,0,1,4,4,3
p3,1,3,43,42,39
p7,1,6,164,163,157
p27,1,3,46,45,42
p31,1,3,49,48,45
p39,1,2,15,14,12
p40,1,10,358,357,347
p44,1,4,83,82,78
p46,1,0,1,0,0
p76,1,5,108,107,102
p79,1,10,368,367,357
p95,1,6,170,169,163
p15,2,4,87,85,81
p20,2,9,267,265,256
p47,2,4,91,89,85
p52,2,9,276,274,265
p53,2,5,113,111,106
p81,2,5,118,116,111
p92,2,4,95,93,89
p99,2,5,123,121,116
p6,3,7,189,186,179
p8,3,1,5,2,1
p26,3,3,52,49,46
p33,3,5,128,125,120
p42,3,9,285,282,273
p62,3,1,6,3,2
p65,3,5,133,130,125
p77,3,0,3,0,0
p78,3,5,138,135,130
p22,4,10,378,374,364
p25,4,8,233,229,221
p36,4,0,4,0,0
p57,4,6,176,172,166
p74,4,2,17,13,11
p75,4,2,19,15,13
p11,5,2,21,16,14
p45,5,3,55,50,47
p48,5,3,58,53,50
p60,5,4,99,94,90
p66,5,10,388,383,373
p82,5,2,23,18,16
p87,5,2,25,20,18
p91,5,1,7,2,1
p93,5,3,61,56,53
p98,5,6,182,177,171
p0,6,7,196,190,183
p4,6,8,241,235,227
p12,6,9,294,288,279
p29,6,1,8,2,1
p94,6,10,398,392,382
p9,7,0,7,0,0
p18,7,10,408,401,391
p49,7,7,203,196,189
p59,7,2,27,20,18
p63,7,2,29,22,20
p68,7,1,9,2,1
p71,7,10,418,411,401
p73,7,5,143,136,131
p85,7,1,10,3,2
p1,8,3,64,56,53
p10,8,0,8,0,0
p16,8,0,8,0,0
p19,8,2,31,23,21
p24,8,1,11,3,2
p30,8,5,148,140,135
p55,8,3,67,59,56
p64,8,9,303,295,286
p80,8,1,12,4,3
p86,8,0,8,0,0
p90,8,3,70,62,59
p14,9,3,73,64,61
p21,9,5,153,144,139
p32,9,3,76,67,64
p35,9,7,210,201,194
p37,9,9,312,303,294
p41,9,3,79,70,67
p51,9,9,321,312,303
p58,9,9,330,321,312
p83,9,10,428,419,409
p84,9,2,33,24,22
p96,9,2,35,26,24
p2,10,9,339,329,320
p5,10,7,217,207,200
p23,10,2,37,27,25
p34,10,4,103,93,89
p38,10,5,158,148,143
p50,10,8,249,239,231
p54,10,10,438,428,418
p56,10,10,448,438,428
p72,10,10,458,448,438
p88,10,0,10,0,0
p89,10,9,348,338,329
p97,10,1,13,3,2
