Avg WT,Max WT,Avg TAT,Max TAT
"235,19",489,"230,18",479
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p4,0,0,0,0,0
p7,0,1,0,0,1
p18,0,0,1,1,1
p24,0,4,1,1,5
p33,0,10,5,5,15
p37,0,0,15,15,15
p76,0,0,15,15,15
p1,1,0,14,15,15
p6,1,5,14,15,20
p21,1,8,19,20,28
p26,1,0,27,28,28
p44,1,5,27,28,33
p65,1,9,32,33,42
p80,1,10,41,42,52
p84,1,0,51,52,52
p85,1,10,51,52,62
p96,1,2,61,62,64
p3,2,7,62,64,71
p29,2,9,69,71,80
p48,2,0,78,80,80
p50,2,2,78,80,82
p75,2,6,80,82,88
p81,2,1,86,88,89
p88,2,3,87,89,92
p90,2,10,90,92,102
p9,3,10,99,102,112
p15,3,6,109,112,118
p22,3,5,115,118,123
p35,3,1,120,123,124
p36,3,7,121,124,131
p41,3,9,128,131,140
p51,3,7,137,140,147
p59,3,3,144,147,150
p60,3,1,147,150,151
p72,3,0,148,151,151
p78,3,0,148,151,151
p83,3,6,148,151,157
p86,3,9,154,157,166
p91,3,8,163,166,174
p14,4,2,170,174,176
p40,4,1,172,176,177
p42,4,9,173,177,186
p53,4,6,182,186,192
p64,4,6,188,192,198
p89,4,10,194,198,208
p92,4,7,204,208,215
p99,4,4,211,215,219
p0,5,9,214,219,228
p12,5,3,223,228,231
p25,5,2,226,231,233
p34,5,1,228,233,234
p52,5,6,229,234,240
p77,5,1,235,240,241
p79,5,8,236,241,249
p87,5,5,244,249,254
p5,6,10,248,254,264
p10,6,10,258,264,274
p11,6,1,268,274,275
p28,6,2,269,275,277
p49,6,7,271,277,284
p62,6,8,278,284,292
p66,6,9,286,292,301
p71,6,8,295,301,309
p8,7,1,302,309,310
p16,7,10,303,310,320
p17,7,3,313,320,323
p19,7,5,316,323,328
p20,7,9,321,328,337
p31,7,9,330,337,346
p46,7,10,339,346,356
p56,7,3,349,356,359
p68,7,3,352,359,362
p74,7,2,355,362,364
p93,7,9,357,364,373
p94,7,5,366,373,378
p2,8,10,370,378,388
p38,8,10,380,388,398
p39,8,1,390,398,399
p45,8,3,391,399,402
p73,8,6,394,402,408
p98,8,2,400,408,410
p23,9,1,401,410,411
p27,9,2,402,411,413
p30,9,7,404,413,420
p32,9,1,411,420,421
p54,9,8,412,421,429
p55,9,1,420,429,430
p61,9,6,421,430,436
p67,9,9,427,436,445
p82,9,6,436,445,451
p13,10,3,441,451,454
p43,10,1,444,454,455
p47,10,4,445,455,459
p57,10,0,449,459,459
p58,10,7,449,459,466
p63,10,8,456,466,474
p69,10,3,464,474,477
p70,10,8,467,477,485
p95,10,4,475,485,489
p97,10,9,479,489,498
