Avg WT,Max WT,Avg TAT,Max TAT
"270,11",516,"265,04",506
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p26,0,8,0,0,8
p28,0,4,8,8,12
p37,0,10,12,12,22
p56,0,2,22,22,24
p59,0,3,24,24,27
p65,0,5,27,27,32
p66,0,8,32,32,40
p85,0,2,40,40,42
p93,0,10,42,42,52
p6,1,5,51,52,57
p25,1,5,56,57,62
p42,1,10,61,62,72
p45,1,6,71,72,78
p67,1,1,77,78,79
p80,1,6,78,79,85
p88,1,2,84,85,87
p97,1,7,86,87,94
p1,2,1,92,94,95
p13,2,1,93,95,96
p33,2,10,94,96,106
p35,2,9,104,106,115
p47,2,4,113,115,119
p78,2,1,117,119,120
p5,3,8,117,120,128
p36,3,6,125,128,134
p57,3,2,131,134,136
p63,3,8,133,136,144
p68,3,8,141,144,152
p84,3,0,149,152,152
p98,3,1,149,152,153
p11,4,5,149,153,158
p20,4,10,154,158,168
p21,4,9,164,168,177
p23,4,1,173,177,178
p50,4,9,174,178,187
p60,4,8,183,187,195
p62,4,10,191,195,205
p74,4,2,201,205,207
p75,4,5,203,207,212
p87,4,6,208,212,218
p8,5,7,213,218,225
p9,5,6,220,225,231
p12,5,0,226,231,231
p17,5,8,226,231,239
p22,5,6,234,239,245
p46,5,1,240,245,246
p49,5,6,241,246,252
p58,5,7,247,252,259
p69,5,9,254,259,268
p72,5,1,263,268,269
p82,5,5,264,269,274
p90,5,10,269,274,284
p2,6,9,278,284,293
p10,6,3,287,293,296
p24,6,9,290,296,305
p31,6,8,299,305,313
p34,6,7,307,313,320
p39,6,1,314,320,321
p43,6,8,315,321,329
p44,6,2,323,329,331
p51,6,8,325,331,339
p61,6,9,333,339,348
p0,7,10,341,348,358
p7,7,10,351,358,368
p16,7,9,361,368,377
p32,7,5,370,377,382
p38,7,5,375,382,387
p40,7,0,380,387,387
p41,7,2,380,387,389
p53,7,9,382,389,398
p54,7,0,391,398,398
p73,7,6,391,398,404
p91,7,7,397,404,411
p92,7,2,404,411,413
p94,7,3,406,413,416
p96,7,8,409,416,424
p99,7,8,417,424,432
p3,8,4,424,432,436
p4,8,1,428,436,437
p19,8,6,429,437,443
p27,8,10,435,443,453
p48,8,0,445,453,453
p64,8,2,445,453,455
p71,8,2,447,455,457
p77,8,1,449,457,458
p81,8,6,450,458,464
p83,8,4,456,464,468
p89,8,8,460,468,476
p95,8,2,468,476,478
p14,9,1,469,478,479
p29,9,0,470,479,479
p30,9,0,470,479,479
p76,9,10,470,479,489
p86,9,0,480,489,489
p15,10,2,479,489,491
p18,10,8,481,491,499
p52,10,8,489,499,507
p55,10,8,497,507,515
p70,10,1,505,515,516
p79,10,1,506,516,517
