Avg WT,Max WT,Avg TAT,Max TAT
"146,73",474,"151,66",484
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p1,0,8,242,242,234
p8,0,10,413,413,403
p23,0,5,89,89,84
p30,0,9,331,331,322
p50,0,2,2,2,0
p57,0,3,29,29,26
p58,0,6,130,130,124
p67,0,0,0,0,0
p77,0,6,136,136,130
p94,0,8,250,250,242
p14,1,10,423,422,412
p18,1,9,340,339,330
p34,1,0,2,1,1
p38,1,9,349,348,339
p39,1,3,32,31,28
p70,1,5,94,93,88
p71,1,3,35,34,31
p78,1,8,258,257,249
p16,2,9,358,356,347
p60,2,5,99,97,92
p65,2,0,2,0,0
p66,2,4,72,70,66
p84,2,1,3,1,0
p99,2,9,367,365,356
p12,3,2,5,2,0
p35,3,7,185,182,175
p37,3,4,76,73,69
p44,3,10,433,430,420
p51,3,10,443,440,430
p53,3,3,38,35,32
p59,3,10,453,450,440
p61,3,5,104,101,96
p62,3,6,142,139,133
p69,3,8,266,263,255
p75,3,3,41,38,35
p87,3,9,376,373,364
p91,3,6,148,145,139
p92,3,3,44,41,38
p4,4,1,6,2,1
p17,4,8,274,270,262
p20,4,3,47,43,40
p31,4,6,154,150,144
p47,4,9,385,381,372
p73,4,5,109,105,100
p5,5,3,50,45,42
p13,5,3,53,48,45
p19,5,3,56,51,48
p32,5,1,7,2,1
p33,5,7,192,187,180
p36,5,1,8,3,2
p43,5,0,5,0,0
p45,5,5,114,109,104
p48,5,8,282,277,269
p52,5,6,160,155,149
p63,5,1,9,4,3
p72,5,3,59,54,51
p79,5,2,14,9,7
p96,5,0,5,0,0
p2,6,6,166,160,154
p3,6,0,6,0,0
p7,6,2,16,10,8
p15,6,1,10,4,3
p56,6,0,6,0,0
p68,6,3,62,56,53
p0,7,8,290,283,275
p9,7,10,463,456,446
p21,7,6,172,165,159
p24,7,7,199,192,185
p25,7,0,7,0,0
p46,7,10,473,466,456
p49,7,10,483,476,466
p81,7,8,298,291,283
p86,7,7,206,199,192
p98,7,5,119,112,107
p40,8,4,80,72,68
p42,8,2,18,10,8
p76,8,6,178,170,164
p82,8,8,306,298,290
p83,8,4,84,76,72
p85,8,0,8,0,0
p88,8,8,314,306,298
p90,8,7,213,205,198
p95,8,9,394,386,377
p6,9,2,20,11,9
p10,9,5,124,115,110
p22,9,7,220,211,204
p27,9,2,22,13,11
p28,9,7,227,218,211
p41,9,10,493,484,474
p54,9,7,234,225,218
p89,9,1,11,2,1
p97,9,9,403,394,385
p11,10,2,24,14,12
p26,10,0,10,0,0
p29,10,2,26,16,14
p55,10,0,10,0,0
p64,10,1,12,2,1
p74,10,3,65,55,52
p80,10,8,322,312,304
p93,10,3,68,58,55
