Avg WT,Max WT,Avg TAT,Max TAT
"199,57",432,"194,28",422
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p6,0,2,0,0,2
p30,0,4,2,2,6
p34,0,2,6,6,8
p46,0,9,8,8,17
p73,0,8,17,17,25
p74,0,1,25,25,26
p97,0,0,26,26,26
p4,1,0,25,26,26
p5,1,0,25,26,26
p20,1,3,25,26,29
p23,1,9,28,29,38
p28,1,10,37,38,48
p39,1,10,47,48,58
p45,1,6,57,58,64
p67,1,3,63,64,67
p86,1,2,66,67,69
p90,1,3,68,69,72
p94,1,1,71,72,73
p96,1,7,72,73,80
p98,1,2,79,80,82
p10,2,1,80,82,83
p15,2,8,81,83,91
p21,2,1,89,91,92
p22,2,1,90,92,93
p24,2,0,91,93,93
p26,2,6,91,93,99
p40,2,0,97,99,99
p65,2,1,97,99,100
p92,2,7,98,100,107
p27,3,5,104,107,112
p32,3,5,109,112,117
p33,3,9,114,117,126
p60,3,2,123,126,128
p95,3,1,125,128,129
p2,4,1,125,129,130
p36,4,5,126,130,135
p49,4,6,131,135,141
p75,4,0,137,141,141
p82,4,0,137,141,141
p84,4,2,137,141,143
p88,4,5,139,143,148
p38,5,2,143,148,150
p41,5,7,145,150,157
p43,5,7,152,157,164
p48,5,5,159,164,169
p53,5,2,164,169,171
p58,5,4,166,171,175
p76,5,4,170,175,179
p83,5,0,174,179,179
p7,6,7,173,179,186
p17,6,3,180,186,189
p31,6,4,183,189,193
p51,6,6,187,193,199
p66,6,3,193,199,202
p72,6,5,196,202,207
p78,6,6,201,207,213
p85,6,10,207,213,223
p91,6,7,217,223,230
p93,6,9,224,230,239
p35,7,3,232,239,242
p47,7,1,235,242,243
p64,7,4,236,243,247
p69,7,10,240,247,257
p81,7,4,250,257,261
p99,7,3,254,261,264
p13,8,0,256,264,264
p29,8,1,256,264,265
p37,8,0,257,265,265
p42,8,10,257,265,275
p44,8,9,267,275,284
p52,8,3,276,284,287
p59,8,8,279,287,295
p61,8,3,287,295,298
p62,8,10,290,298,308
p70,8,0,300,308,308
p87,8,4,300,308,312
p0,9,3,303,312,315
p3,9,10,306,315,325
p8,9,1,316,325,326
p9,9,9,317,326,335
p11,9,7,326,335,342
p14,9,6,333,342,348
p16,9,0,339,348,348
p18,9,7,339,348,355
p50,9,5,346,355,360
p54,9,2,351,360,362
p56,9,5,353,362,367
p63,9,5,358,367,372
p71,9,8,363,372,380
p79,9,0,371,380,380
p89,9,2,371,380,382
p1,10,6,372,382,388
p12,10,9,378,388,397
p19,10,1,387,397,398
p25,10,8,388,398,406
p55,10,3,396,406,409
p57,10,6,399,409,415
p68,10,10,405,415,425
p77,10,7,415,425,432
p80,10,8,422,432,440
