Avg WT,Max WT,Avg TAT,Max TAT
"169,55",518,"174,91",528
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p23,0,5,78,78,73
p25,0,5,83,83,78
p28,0,2,3,3,1
p41,0,10,456,456,446
p49,0,8,259,259,251
p50,0,4,37,37,33
p60,0,1,1,1,0
p76,0,10,466,466,456
p78,0,10,476,476,466
p95,0,2,7,7,5
p2,1,10,486,485,475
p11,1,7,181,180,173
p16,1,5,88,87,82
p82,1,4,41,40,36
p6,2,0,3,1,1
p8,2,0,3,1,1
p13,2,6,114,112,106
p14,2,10,496,494,484
p30,2,0,3,1,1
p54,2,4,45,43,39
p59,2,3,21,19,16
p62,2,0,3,1,1
p75,2,8,267,265,257
p80,2,8,275,273,265
p85,2,10,506,504,494
p1,3,8,283,280,272
p12,3,6,120,117,111
p18,3,4,49,46,42
p20,3,6,126,123,117
p22,3,6,132,129,123
p31,3,4,53,50,46
p39,3,8,291,288,280
p57,3,8,299,296,288
p70,3,4,57,54,50
p71,3,1,4,1,0
p72,3,0,3,0,0
p87,3,9,356,353,344
p3,4,9,365,361,352
p4,4,6,138,134,128
p35,4,6,144,140,134
p43,4,3,24,20,17
p61,4,9,374,370,361
p63,4,8,307,303,295
p67,4,2,12,8,6
p68,4,1,5,1,0
p86,4,5,93,89,84
p0,5,7,188,183,176
p5,5,8,315,310,302
p17,5,2,14,9,7
p27,5,7,195,190,183
p45,5,0,5,0,0
p53,5,9,383,378,369
p56,5,5,98,93,88
p64,5,7,202,197,190
p66,5,7,209,204,197
p81,5,2,16,11,9
p92,5,3,27,22,19
p36,6,3,30,24,21
p37,6,5,103,97,92
p46,6,8,323,317,309
p51,6,0,7,1,1
p52,6,1,8,2,1
p58,6,7,216,210,203
p65,6,10,516,510,500
p84,6,10,526,520,510
p89,6,0,7,1,1
p91,6,8,331,325,317
p94,6,7,223,217,210
p98,6,7,230,224,217
p7,7,6,150,143,137
p10,7,7,237,230,223
p34,7,9,392,385,376
p83,7,4,61,54,50
p96,7,9,401,394,385
p9,8,9,410,402,393
p15,8,10,536,528,518
p24,8,1,9,1,0
p29,8,1,10,2,1
p33,8,9,419,411,402
p38,8,8,339,331,323
p40,8,9,428,420,411
p74,8,4,65,57,53
p90,8,6,156,148,142
p32,9,6,162,153,147
p47,9,5,108,99,94
p48,9,0,9,0,0
p73,9,9,437,428,419
p77,9,2,18,9,7
p97,9,4,69,60,56
p99,9,0,9,0,0
p19,10,4,73,63,59
p21,10,3,33,23,20
p26,10,7,244,234,227
p42,10,0,10,0,0
p44,10,6,168,158,152
p55,10,9,446,436,427
p69,10,8,347,337,329
p79,10,0,10,0,0
p88,10,6,174,164,158
p93,10,7,251,241,234
