Avg WT,Max WT,Avg TAT,Max TAT
"153,77",459,"158,56",469
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p41,0,9,414,414,405
p80,0,7,7,7,0
p84,0,7,225,225,218
p0,1,2,19,18,16
p3,1,2,21,20,18
p6,1,6,134,133,127
p7,1,0,7,6,6
p14,1,8,317,316,308
p44,1,2,23,22,20
p49,1,2,25,24,22
p61,1,3,42,41,38
p71,1,2,27,26,24
p1,2,2,29,27,25
p9,2,6,140,138,132
p33,2,7,232,230,223
p38,2,8,325,323,315
p97,2,4,67,65,61
p98,2,2,31,29,27
p11,3,7,239,236,229
p13,3,6,146,143,137
p26,3,0,7,4,4
p30,3,0,7,4,4
p36,3,0,7,4,4
p43,3,2,33,30,28
p53,3,7,246,243,236
p56,3,8,333,330,322
p58,3,7,253,250,243
p62,3,1,8,5,4
p66,3,4,71,68,64
p70,3,6,152,149,143
p75,3,8,341,338,330
p83,3,1,9,6,5
p94,3,3,45,42,39
p99,3,1,10,7,6
p2,4,7,260,256,249
p16,4,1,11,7,6
p39,4,6,158,154,148
p51,4,1,12,8,7
p60,4,6,164,160,154
p79,4,9,423,419,410
p20,5,7,267,262,255
p27,5,1,13,8,7
p29,5,4,75,70,66
p35,5,7,274,269,262
p42,5,8,349,344,336
p45,5,6,170,165,159
p50,5,6,176,171,165
p57,5,1,14,9,8
p64,5,8,357,352,344
p82,5,4,79,74,70
p87,5,8,365,360,352
p95,5,0,7,2,2
p8,6,3,48,42,39
p10,6,5,108,102,97
p15,6,4,83,77,73
p17,6,7,281,275,268
p21,6,6,182,176,170
p23,6,9,432,426,417
p24,6,3,51,45,42
p68,6,6,188,182,176
p69,6,5,113,107,102
p77,6,2,35,29,27
p81,6,8,373,367,359
p91,6,9,441,435,426
p92,6,4,87,81,77
p4,7,10,469,462,452
p5,7,0,7,0,0
p12,7,5,118,111,106
p28,7,9,450,443,434
p31,7,5,123,116,111
p37,7,1,15,8,7
p40,7,3,54,47,44
p46,7,6,194,187,181
p52,7,7,288,281,274
p54,7,4,91,84,80
p55,7,7,295,288,281
p65,7,6,200,193,187
p72,7,6,206,199,193
p73,7,0,7,0,0
p78,7,6,212,205,199
p86,7,8,381,374,366
p18,8,8,389,381,373
p63,8,2,37,29,27
p90,8,8,397,389,381
p93,8,3,57,49,46
p96,8,5,128,120,115
p25,9,6,218,209,203
p32,9,3,60,51,48
p47,9,1,16,7,6
p48,9,3,63,54,51
p59,9,4,95,86,82
p67,9,1,17,8,7
p76,9,4,99,90,86
p85,9,8,405,396,388
p88,9,9,459,450,441
p19,10,4,103,93,89
p22,10,10,479,469,459
p34,10,2,39,29,27
p74,10,7,302,292,285
p89,10,7,309,299,292
