Avg WT,Max WT,Avg TAT,Max TAT
"242,86",485,"238,16",475
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p5,0,6,0,0,6
p10,0,9,6,6,15
p12,0,3,15,15,18
p13,0,2,18,18,20
p19,0,10,20,20,30
p21,0,7,30,30,37
p50,0,0,37,37,37
p65,0,1,37,37,38
p77,0,9,38,38,47
p80,0,4,47,47,51
p83,0,7,51,51,58
p84,0,5,58,58,63
p3,1,1,62,63,64
p22,1,9,63,64,73
p24,1,2,72,73,75
p27,1,5,74,75,80
p29,1,1,79,80,81
p49,1,0,80,81,81
p53,1,3,80,81,84
p55,1,7,83,84,91
p88,1,6,90,91,97
p93,1,2,96,97,99
p2,2,5,97,99,104
p23,2,6,102,104,110
p30,2,8,108,110,118
p32,2,9,116,118,127
p44,2,10,125,127,137
p46,2,5,135,137,142
p51,2,7,140,142,149
p92,2,1,147,149,150
p0,3,6,147,150,156
p14,3,0,153,156,156
p26,3,2,153,156,158
p37,3,3,155,158,161
p39,3,7,158,161,168
p62,3,1,165,168,169
p79,3,8,166,169,177
p94,3,9,174,177,186
p40,4,7,182,186,193
p41,4,2,189,193,195
p48,4,5,191,195,200
p68,4,10,196,200,210
p69,4,4,206,210,214
p70,4,4,210,214,218
p85,4,7,214,218,225
p86,4,3,221,225,228
p4,5,2,223,228,230
p8,5,2,225,230,232
p18,5,6,227,232,238
p28,5,5,233,238,243
p38,5,3,238,243,246
p56,5,5,241,246,251
p57,5,4,246,251,255
p58,5,9,250,255,264
p73,5,0,259,264,264
p78,5,3,259,264,267
p87,5,8,262,267,275
p25,6,4,269,275,279
p33,6,8,273,279,287
p36,6,5,281,287,292
p43,6,3,286,292,295
p47,6,3,289,295,298
p60,6,9,292,298,307
p64,6,9,301,307,316
p67,6,5,310,316,321
p74,6,6,315,321,327
p75,6,5,321,327,332
p95,6,9,326,332,341
p1,7,4,334,341,345
p7,7,8,338,345,353
p15,7,2,346,353,355
p17,7,4,348,355,359
p20,7,1,352,359,360
p45,7,5,353,360,365
p61,7,9,358,365,374
p89,7,1,367,374,375
p96,7,9,368,375,384
p11,8,7,376,384,391
p31,8,3,383,391,394
p35,8,6,386,394,400
p63,8,5,392,400,405
p66,8,6,397,405,411
p82,8,2,403,411,413
p91,8,4,405,413,417
p98,8,0,409,417,417
p99,8,7,409,417,424
p6,9,1,415,424,425
p9,9,1,416,425,426
p16,9,3,417,426,429
p34,9,8,420,429,437
p42,9,5,428,437,442
p52,9,6,433,442,448
p90,9,4,439,448,452
p97,9,9,443,452,461
p54,10,4,451,461,465
p59,10,4,455,465,469
p71,10,3,459,469,472
p72,10,5,462,472,477
p76,10,8,467,477,485
p81,10,9,475,485,494
