Avg WT,Max WT,Avg TAT,Max TAT
"145,73",472,"150,63",482
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p1,0,7,206,206,199
p8,0,4,58,58,54
p24,0,6,163,163,157
p32,0,10,390,390,380
p57,0,8,249,249,241
p69,0,1,1,1,0
p74,0,10,400,400,390
p79,0,9,290,290,281
p85,0,5,107,107,102
p20,1,6,169,168,162
p31,1,4,62,61,57
p37,1,1,2,1,0
p47,1,3,33,32,29
p48,1,10,410,409,399
p63,1,8,257,256,248
p98,1,1,3,2,1
p5,2,9,299,297,288
p9,2,4,66,64,60
p14,2,6,175,173,167
p23,2,2,14,12,10
p27,2,8,265,263,255
p41,2,5,112,110,105
p53,2,10,420,418,408
p55,2,8,273,271,263
p66,2,1,4,2,1
p71,2,1,5,3,2
p80,2,9,308,306,297
p4,3,5,117,114,109
p7,3,4,70,67,63
p10,3,0,3,0,0
p12,3,4,74,71,67
p19,3,2,16,13,11
p36,3,6,181,178,172
p38,3,1,6,3,2
p44,3,4,78,75,71
p56,3,9,317,314,305
p78,3,9,326,323,314
p95,3,10,430,427,417
p99,3,7,213,210,203
p6,4,4,82,78,74
p15,4,2,18,14,12
p22,4,10,440,436,426
p25,4,4,86,82,78
p35,4,2,20,16,14
p42,4,0,4,0,0
p59,4,3,36,32,29
p68,4,2,22,18,16
p73,4,5,122,118,113
p76,4,5,127,123,118
p86,4,5,132,128,123
p93,4,1,7,3,2
p13,5,3,39,34,31
p17,5,10,450,445,435
p33,5,9,335,330,321
p43,5,1,8,3,2
p70,5,0,5,0,0
p81,5,2,24,19,17
p83,5,10,460,455,445
p88,5,7,220,215,208
p2,6,5,137,131,126
p11,6,3,42,36,33
p29,6,10,470,464,454
p34,6,6,187,181,175
p52,6,1,9,3,2
p60,6,1,10,4,3
p65,6,8,281,275,267
p89,6,0,6,0,0
p3,7,9,344,337,328
p39,7,4,90,83,79
p45,7,5,142,135,130
p50,7,7,227,220,213
p51,7,2,26,19,17
p54,7,6,193,186,180
p58,7,7,234,227,220
p72,7,4,94,87,83
p75,7,10,480,473,463
p90,7,7,241,234,227
p28,8,3,45,37,34
p40,8,10,490,482,472
p64,8,0,8,0,0
p92,8,0,8,0,0
p96,8,3,48,40,37
p21,9,9,353,344,335
p26,9,0,9,0,0
p49,9,1,11,2,1
p61,9,4,98,89,85
p62,9,3,51,42,39
p87,9,5,147,138,133
p97,9,3,54,45,42
p0,10,2,28,18,16
p16,10,6,199,189,183
p18,10,9,362,352,343
p30,10,5,152,142,137
p46,10,2,30,20,18
p67,10,4,102,92,88
p77,10,5,157,147,142
p82,10,9,371,361,352
p84,10,1,12,2,1
p91,10,9,380,370,361
p94,10,0,10,0,0
