Avg WT,Max WT,Avg TAT,Max TAT
"156,33",490,"161,43",500
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p12,0,8,258,258,250
p16,0,2,2,2,0
p17,0,9,331,331,322
p18,0,8,266,266,258
p46,0,0,0,0,0
p49,0,5,100,100,95
p77,0,7,180,180,173
p88,0,0,0,0,0
p99,0,0,0,0,0
p0,1,8,274,273,265
p9,1,3,29,28,25
p10,1,10,440,439,429
p19,1,1,3,2,1
p42,1,6,131,130,124
p55,1,6,137,136,130
p87,1,3,32,31,28
p28,2,8,282,280,272
p40,2,9,340,338,329
p43,2,7,187,185,178
p56,2,2,10,8,6
p69,2,10,450,448,438
p94,2,2,12,10,8
p97,2,0,2,0,0
p4,3,1,4,1,0
p21,3,5,105,102,97
p36,3,0,3,0,0
p39,3,4,63,60,56
p52,3,2,14,11,9
p73,3,3,35,32,29
p83,3,5,110,107,102
p84,3,8,290,287,279
p91,3,1,5,2,1
p96,3,6,143,140,134
p6,4,5,115,111,106
p15,4,7,194,190,183
p34,4,7,201,197,190
p54,4,9,349,345,336
p63,4,8,298,294,286
p70,4,2,16,12,10
p81,4,8,306,302,294
p3,5,7,208,203,196
p8,5,10,460,455,445
p24,5,1,6,1,0
p29,5,3,38,33,30
p33,5,9,358,353,344
p37,5,4,67,62,58
p50,5,8,314,309,301
p64,5,2,18,13,11
p65,5,10,470,465,455
p66,5,9,367,362,353
p92,5,2,20,15,13
p2,6,6,149,143,137
p23,6,0,6,0,0
p27,6,0,6,0,0
p31,6,2,22,16,14
p48,6,3,41,35,32
p57,6,6,155,149,143
p60,6,6,161,155,149
p62,6,4,71,65,61
p76,6,4,75,69,65
p79,6,7,215,209,202
p82,6,4,79,73,69
p93,6,1,7,1,0
p98,6,1,8,2,1
p5,7,9,376,369,360
p11,7,9,385,378,369
p44,7,6,167,160,154
p51,7,3,44,37,34
p58,7,0,7,0,0
p75,7,4,83,76,72
p95,7,3,47,40,37
p1,8,3,50,42,39
p13,8,0,8,0,0
p20,8,7,222,214,207
p32,8,2,24,16,14
p45,8,4,87,79,75
p47,8,3,53,45,42
p78,8,9,394,386,377
p80,8,10,480,472,462
p14,9,2,26,17,15
p25,9,9,403,394,385
p26,9,5,120,111,106
p38,9,7,229,220,213
p41,9,0,10,1,1
p59,9,3,56,47,44
p67,9,7,236,227,220
p72,9,9,412,403,394
p74,9,9,421,412,403
p85,9,10,490,481,471
p86,9,8,322,313,305
p90,9,4,91,82,78
p7,10,4,95,85,81
p22,10,3,59,49,46
p30,10,7,243,233,226
p35,10,7,250,240,233
p53,10,6,173,163,157
p61,10,10,500,490,480
p68,10,10,510,500,490
p71,10,9,430,420,411
p89,10,5,125,115,110
