Avg WT,Max WT,Avg TAT,Max TAT
"255,7",493,"251,11",483
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p3,0,6,0,0,6
p11,0,2,6,6,8
p34,0,8,8,8,16
p47,0,9,16,16,25
p64,0,6,25,25,31
p79,0,5,31,31,36
p99,0,5,36,36,41
p12,1,1,40,41,42
p21,1,6,41,42,48
p22,1,2,47,48,50
p27,1,3,49,50,53
p45,1,1,52,53,54
p46,1,9,53,54,63
p53,1,10,62,63,73
p55,1,4,72,73,77
p73,1,10,76,77,87
p74,1,6,86,87,93
p5,2,9,91,93,102
p17,2,5,100,102,107
p20,2,0,105,107,107
p24,2,2,105,107,109
p25,2,8,107,109,117
p28,2,8,115,117,125
p33,2,1,123,125,126
p36,2,0,124,126,126
p44,2,8,124,126,134
p57,2,8,132,134,142
p61,2,10,140,142,152
p65,2,5,150,152,157
p72,2,5,155,157,162
p78,2,9,160,162,171
p82,2,2,169,171,173
p93,2,1,171,173,174
p7,3,7,171,174,181
p13,3,4,178,181,185
p19,3,6,182,185,191
p31,3,10,188,191,201
p40,3,3,198,201,204
p49,3,9,201,204,213
p54,3,8,210,213,221
p68,3,4,218,221,225
p80,3,5,222,225,230
p94,3,10,227,230,240
p15,4,1,236,240,241
p35,4,10,237,241,251
p42,4,0,247,251,251
p62,4,7,247,251,258
p67,4,1,254,258,259
p76,4,1,255,259,260
p81,4,6,256,260,266
p87,4,8,262,266,274
p90,4,8,270,274,282
p92,4,3,278,282,285
p0,5,8,280,285,293
p14,5,6,288,293,299
p16,5,7,294,299,306
p26,5,3,301,306,309
p50,5,1,304,309,310
p88,5,0,305,310,310
p96,5,10,305,310,320
p98,5,9,315,320,329
p29,6,5,323,329,334
p41,6,1,328,334,335
p56,6,5,329,335,340
p69,6,5,334,340,345
p70,6,4,339,345,349
p84,6,6,343,349,355
p10,7,3,348,355,358
p43,7,3,351,358,361
p51,7,3,354,361,364
p58,7,3,357,364,367
p63,7,2,360,367,369
p71,7,2,362,369,371
p77,7,5,364,371,376
p86,7,0,369,376,376
p89,7,5,369,376,381
p97,7,8,374,381,389
p1,8,0,381,389,389
p4,8,5,381,389,394
p30,8,7,386,394,401
p48,8,5,393,401,406
p60,8,7,398,406,413
p75,8,3,405,413,416
p83,8,2,408,416,418
p95,8,1,410,418,419
p2,9,2,410,419,421
p6,9,3,412,421,424
p8,9,2,415,424,426
p9,9,6,417,426,432
p23,9,4,423,432,436
p32,9,9,427,436,445
p37,9,6,436,445,451
p38,9,4,442,451,455
p39,9,9,446,455,464
p52,9,7,455,464,471
p66,9,7,462,471,478
p85,9,5,469,478,483
p91,9,1,474,483,484
p18,10,9,474,484,493
p59,10,7,483,493,500
