Avg WT,Max WT,Avg TAT,Max TAT
"248,32",483,"243,29",473
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p1,0,10,0,0,10
p3,0,5,10,10,15
p18,0,3,15,15,18
p24,0,2,18,18,20
p26,0,8,20,20,28
p54,0,9,28,28,37
p68,0,2,37,37,39
p76,0,0,39,39,39
p81,0,6,39,39,45
p85,0,6,45,45,51
p87,0,2,51,51,53
p4,1,6,52,53,59
p6,1,9,58,59,68
p8,1,3,67,68,71
p11,1,1,70,71,72
p19,1,5,71,72,77
p37,1,4,76,77,81
p48,1,7,80,81,88
p49,1,5,87,88,93
p67,1,8,92,93,101
p69,1,10,100,101,111
p82,1,2,110,111,113
p94,1,2,112,113,115
p22,2,9,113,115,124
p35,2,9,122,124,133
p39,2,7,131,133,140
p71,2,2,138,140,142
p98,2,10,140,142,152
p23,3,1,149,152,153
p30,3,8,150,153,161
p44,3,3,158,161,164
p55,3,3,161,164,167
p60,3,7,164,167,174
p64,3,5,171,174,179
p95,3,10,176,179,189
p99,3,7,186,189,196
p0,4,10,192,196,206
p5,4,10,202,206,216
p25,4,5,212,216,221
p31,4,3,217,221,224
p40,4,1,220,224,225
p53,4,1,221,225,226
p72,4,4,222,226,230
p73,4,3,226,230,233
p74,4,2,229,233,235
p80,4,2,231,235,237
p86,4,3,233,237,240
p21,5,9,235,240,249
p62,5,2,244,249,251
p77,5,9,246,251,260
p78,5,5,255,260,265
p9,6,7,259,265,272
p14,6,6,266,272,278
p15,6,8,272,278,286
p50,6,1,280,286,287
p58,6,1,281,287,288
p63,6,7,282,288,295
p75,6,3,289,295,298
p84,6,7,292,298,305
p96,6,4,299,305,309
p2,7,10,302,309,319
p7,7,8,312,319,327
p10,7,6,320,327,333
p27,7,3,326,333,336
p28,7,5,329,336,341
p36,7,6,334,341,347
p38,7,2,340,347,349
p57,7,1,342,349,350
p61,7,1,343,350,351
p91,7,3,344,351,354
p92,7,1,347,354,355
p97,7,0,348,355,355
p17,8,0,347,355,355
p29,8,6,347,355,361
p45,8,4,353,361,365
p47,8,1,357,365,366
p52,8,2,358,366,368
p59,8,3,360,368,371
p66,8,4,363,371,375
p90,8,6,367,375,381
p13,9,9,372,381,390
p16,9,3,381,390,393
p33,9,1,384,393,394
p42,9,5,385,394,399
p46,9,8,390,399,407
p56,9,5,398,407,412
p79,9,4,403,412,416
p83,9,0,407,416,416
p89,9,9,407,416,425
p12,10,3,415,425,428
p20,10,4,418,428,432
p32,10,3,422,432,435
p34,10,7,425,435,442
p41,10,2,432,442,444
p43,10,4,434,444,448
p51,10,9,438,448,457
p65,10,8,447,457,465
p70,10,8,455,465,473
p88,10,10,463,473,483
p93,10,7,473,483,490
