Avg WT,Max WT,Avg TAT,Max TAT
"257,87",503,"252,94",493
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p16,0,10,0,0,10
p17,0,8,10,10,18
p30,0,9,18,18,27
p33,0,9,27,27,36
p40,0,5,36,36,41
p61,0,1,41,41,42
p67,0,6,42,42,48
p71,0,6,48,48,54
p73,0,0,54,54,54
p81,0,5,54,54,59
p82,0,1,59,59,60
p3,1,7,59,60,67
p4,1,5,66,67,72
p6,1,4,71,72,76
p12,1,10,75,76,86
p37,1,1,85,86,87
p48,1,10,86,87,97
p58,1,2,96,97,99
p59,1,7,98,99,106
p28,2,7,104,106,113
p75,2,7,111,113,120
p80,2,2,118,120,122
p85,2,2,120,122,124
p92,2,0,122,124,124
p99,2,3,122,124,127
p2,3,6,124,127,133
p8,3,2,130,133,135
p11,3,1,132,135,136
p42,3,5,133,136,141
p43,3,5,138,141,146
p45,3,3,143,146,149
p53,3,10,146,149,159
p57,3,10,156,159,169
p60,3,10,166,169,179
p66,3,10,176,179,189
p74,3,2,186,189,191
p83,3,0,188,191,191
p84,3,4,188,191,195
p91,3,10,192,195,205
p93,3,6,202,205,211
p94,3,0,208,211,211
p15,4,0,207,211,211
p22,4,10,207,211,221
p31,4,8,217,221,229
p50,4,8,225,229,237
p64,4,3,233,237,240
p69,4,10,236,240,250
p86,4,2,246,250,252
p0,5,3,247,252,255
p21,5,0,250,255,255
p32,5,6,250,255,261
p65,5,2,256,261,263
p68,5,10,258,263,273
p98,5,2,268,273,275
p1,6,8,269,275,283
p13,6,2,277,283,285
p23,6,10,279,285,295
p25,6,3,289,295,298
p26,6,7,292,298,305
p29,6,0,299,305,305
p35,6,6,299,305,311
p52,6,5,305,311,316
p55,6,6,310,316,322
p62,6,5,316,322,327
p78,6,3,321,327,330
p7,7,8,323,330,338
p18,7,10,331,338,348
p20,7,9,341,348,357
p34,7,0,350,357,357
p36,7,8,350,357,365
p47,7,6,358,365,371
p63,7,4,364,371,375
p70,7,10,368,375,385
p87,7,2,378,385,387
p5,8,2,379,387,389
p9,8,3,381,389,392
p14,8,2,384,392,394
p44,8,10,386,394,404
p54,8,10,396,404,414
p89,8,7,406,414,421
p90,8,10,413,421,431
p10,9,2,422,431,433
p38,9,6,424,433,439
p49,9,6,430,439,445
p56,9,10,436,445,455
p79,9,0,446,455,455
p95,9,2,446,455,457
p96,9,4,448,457,461
p97,9,1,452,461,462
p19,10,0,452,462,462
p24,10,6,452,462,468
p27,10,5,458,468,473
p39,10,10,463,473,483
p41,10,4,473,483,487
p46,10,3,477,487,490
p51,10,0,480,490,490
p72,10,3,480,490,493
p76,10,2,483,493,495
p77,10,8,485,495,503
p88,10,1,493,503,504
