Avg WT,Max WT,Avg TAT,Max TAT
"152,45",484,"157,46",494
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p0,0,0,0,0,0
p10,0,9,328,328,319
p17,0,10,401,401,391
p22,0,7,195,195,188
p26,0,1,1,1,0
p32,0,0,0,0,0
p37,0,0,0,0,0
p47,0,9,337,337,328
p59,0,5,89,89,84
p65,0,0,0,0,0
p66,0,10,411,411,401
p67,0,10,421,421,411
p71,0,4,64,64,60
p73,0,7,202,202,195
p75,0,7,209,209,202
p81,0,6,140,140,134
p89,0,3,27,27,24
p93,0,9,346,346,337
p21,1,0,1,0,0
p24,1,7,216,215,208
p42,1,3,30,29,26
p44,1,3,33,32,29
p46,1,7,223,222,215
p85,1,2,3,2,0
p6,2,10,431,429,419
p8,2,1,4,2,1
p13,2,10,441,439,429
p16,2,1,5,3,2
p68,2,0,3,1,1
p72,2,6,146,144,138
p76,2,6,152,150,144
p80,2,1,6,4,3
p98,2,5,94,92,87
p23,3,5,99,96,91
p33,3,9,355,352,343
p41,3,3,36,33,30
p53,3,2,10,7,5
p64,3,7,230,227,220
p74,3,2,14,11,9
p7,4,6,158,154,148
p19,4,5,104,100,95
p36,4,9,364,360,351
p48,4,10,451,447,437
p55,4,3,39,35,32
p63,4,7,237,233,226
p78,4,5,109,105,100
p92,4,4,68,64,60
p95,4,2,16,12,10
p4,5,7,244,239,232
p15,5,10,461,456,446
p28,5,8,287,282,274
p35,5,3,42,37,34
p56,5,10,471,466,456
p79,5,1,7,2,1
p90,5,3,45,40,37
p94,5,5,114,109,104
p2,6,7,251,245,238
p5,6,8,295,289,281
p25,6,3,48,42,39
p34,6,0,6,0,0
p38,6,10,481,475,465
p54,6,8,303,297,289
p58,6,6,164,158,152
p62,6,0,6,0,0
p70,6,5,119,113,108
p77,6,7,258,252,245
p91,6,2,18,12,10
p97,6,0,6,0,0
p9,7,8,311,304,296
p11,7,3,51,44,41
p27,7,9,373,366,357
p39,7,10,491,484,474
p43,7,5,124,117,112
p50,7,10,501,494,484
p57,7,6,170,163,157
p82,7,1,8,1,0
p96,7,4,72,65,61
p99,7,4,76,69,65
p3,8,5,129,121,116
p18,8,3,54,46,43
p20,8,0,8,0,0
p31,8,4,80,72,68
p49,8,7,265,257,250
p52,8,5,134,126,121
p69,8,9,382,374,365
p84,8,7,272,264,257
p1,9,8,319,310,302
p12,9,3,57,48,45
p29,9,4,84,75,71
p30,9,2,20,11,9
p40,9,6,176,167,161
p51,9,2,22,13,11
p86,9,6,182,173,167
p87,9,2,24,15,13
p88,9,6,188,179,173
p14,10,3,60,50,47
p45,10,9,391,381,372
p60,10,1,11,1,0
p61,10,1,12,2,1
p83,10,7,279,269,262
