Avg WT,Max WT,Avg TAT,Max TAT
"253,04",516,"248,25",506
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p4,0,3,0,0,3
p13,0,6,3,3,9
p16,0,0,9,9,9
p24,0,5,9,9,14
p42,0,2,14,14,16
p56,0,9,16,16,25
p67,0,10,25,25,35
p68,0,3,35,35,38
p75,0,7,38,38,45
p93,0,9,45,45,54
p98,0,10,54,54,64
p99,0,6,64,64,70
p7,1,4,69,70,74
p19,1,5,73,74,79
p33,1,2,78,79,81
p39,1,3,80,81,84
p43,1,3,83,84,87
p52,1,5,86,87,92
p65,1,10,91,92,102
p74,1,10,101,102,112
p78,1,8,111,112,120
p84,1,6,119,120,126
p18,2,1,124,126,127
p22,2,0,125,127,127
p26,2,0,125,127,127
p32,2,9,125,127,136
p46,2,8,134,136,144
p49,2,9,142,144,153
p50,2,5,151,153,158
p80,2,4,156,158,162
p86,2,1,160,162,163
p1,3,1,160,163,164
p53,3,1,161,164,165
p58,3,2,162,165,167
p64,3,5,164,167,172
p81,3,7,169,172,179
p88,3,6,176,179,185
p17,4,5,181,185,190
p28,4,3,186,190,193
p37,4,10,189,193,203
p40,4,6,199,203,209
p47,4,7,205,209,216
p54,4,1,212,216,217
p63,4,10,213,217,227
p72,4,3,223,227,230
p77,4,3,226,230,233
p89,4,0,229,233,233
p90,4,10,229,233,243
p10,5,6,238,243,249
p20,5,8,244,249,257
p29,5,3,252,257,260
p30,5,6,255,260,266
p41,5,9,261,266,275
p57,5,2,270,275,277
p2,6,5,271,277,282
p3,6,3,276,282,285
p15,6,8,279,285,293
p23,6,8,287,293,301
p27,6,6,295,301,307
p35,6,9,301,307,316
p36,6,2,310,316,318
p51,6,0,312,318,318
p66,6,9,312,318,327
p70,6,0,321,327,327
p94,6,1,321,327,328
p96,6,0,322,328,328
p97,6,10,322,328,338
p0,7,0,331,338,338
p6,7,1,331,338,339
p9,7,7,332,339,346
p14,7,4,339,346,350
p21,7,2,343,350,352
p44,7,1,345,352,353
p73,7,9,346,353,362
p85,7,6,355,362,368
p87,7,2,361,368,370
p8,8,8,362,370,378
p12,8,6,370,378,384
p25,8,7,376,384,391
p31,8,9,383,391,400
p38,8,8,392,400,408
p45,8,6,400,408,414
p5,9,9,405,414,423
p11,9,9,414,423,432
p59,9,5,423,432,437
p61,9,9,428,437,446
p62,9,9,437,446,455
p69,9,2,446,455,457
p76,9,7,448,457,464
p79,9,10,455,464,474
p92,9,2,465,474,476
p95,9,0,467,476,476
p34,10,2,466,476,478
p48,10,8,468,478,486
p55,10,9,476,486,495
p60,10,8,485,495,503
p71,10,2,493,503,505
p82,10,9,495,505,514
p83,10,2,504,514,516
p91,10,8,506,516,524
