Avg WT,Max WT,Avg TAT,Max TAT
"276,9",530,"272,37",520
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p8,0,4,0,0,4
p9,0,3,4,4,7
p19,0,7,7,7,14
p38,0,6,14,14,20
p41,0,10,20,20,30
p44,0,7,30,30,37
p45,0,10,37,37,47
p52,0,4,47,47,51
p55,0,6,51,51,57
p65,0,5,57,57,62
p91,0,2,62,62,64
p94,0,10,64,64,74
p7,1,10,73,74,84
p14,1,2,83,84,86
p18,1,6,85,86,92
p25,1,10,91,92,102
p29,1,1,101,102,103
p31,1,0,102,103,103
p32,1,10,102,103,113
p61,1,0,112,113,113
p62,1,3,112,113,116
p69,1,7,115,116,123
p75,1,5,122,123,128
p84,1,5,127,128,133
p10,2,6,131,133,139
p30,2,6,137,139,145
p36,2,3,143,145,148
p43,2,10,146,148,158
p46,2,6,156,158,164
p54,2,7,162,164,171
p56,2,8,169,171,179
p0,3,3,176,179,182
p57,3,0,179,182,182
p70,3,9,179,182,191
p71,3,5,188,191,196
p77,3,10,193,196,206
p80,3,10,203,206,216
p81,3,8,213,216,224
p85,3,10,221,224,234
p90,3,9,231,234,243
p92,3,8,240,243,251
p93,3,1,248,251,252
p99,3,4,249,252,256
p13,4,10,252,256,266
p26,4,0,262,266,266
p35,4,4,262,266,270
p47,4,6,266,270,276
p58,4,5,272,276,281
p72,4,4,277,281,285
p73,4,6,281,285,291
p74,4,5,287,291,296
p76,4,8,292,296,304
p79,4,5,300,304,309
p82,4,3,305,309,312
p3,5,10,307,312,322
p4,5,8,317,322,330
p22,5,10,325,330,340
p23,5,0,335,340,340
p53,5,6,335,340,346
p59,5,0,341,346,346
p60,5,0,341,346,346
p89,5,6,341,346,352
p28,6,2,346,352,354
p40,6,5,348,354,359
p48,6,1,353,359,360
p66,6,3,354,360,363
p67,6,3,357,363,366
p96,6,9,360,366,375
p1,7,3,368,375,378
p17,7,7,371,378,385
p21,7,8,378,385,393
p33,7,3,386,393,396
p37,7,4,389,396,400
p50,7,3,393,400,403
p97,7,6,396,403,409
p2,8,6,401,409,415
p11,8,7,407,415,422
p15,8,9,414,422,431
p16,8,5,423,431,436
p27,8,4,428,436,440
p39,8,9,432,440,449
p42,8,3,441,449,452
p63,8,9,444,452,461
p78,8,1,453,461,462
p83,8,0,454,462,462
p5,9,0,453,462,462
p6,9,5,453,462,467
p20,9,5,458,467,472
p49,9,7,463,472,479
p68,9,3,470,479,482
p87,9,4,473,482,486
p95,9,2,477,486,488
p98,9,8,479,488,496
p12,10,8,486,496,504
p24,10,7,494,504,511
p34,10,8,501,511,519
p51,10,2,509,519,521
p64,10,3,511,521,524
p86,10,6,514,524,530
p88,10,9,520,530,539
