Avg WT,Max WT,Avg TAT,Max TAT
"140,94",467,"145,81",477
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p32,0,9,290,290,281
p37,0,10,417,417,407
p41,0,9,299,299,290
p48,0,7,169,169,162
p53,0,3,3,3,0
p97,0,3,38,38,35
p0,1,3,41,40,37
p28,1,8,233,232,224
p33,1,3,44,43,40
p36,1,8,241,240,232
p39,1,9,308,307,298
p54,1,10,427,426,416
p55,1,8,249,248,240
p60,1,1,4,3,2
p78,1,9,317,316,307
p26,2,0,3,1,1
p27,2,10,437,435,425
p51,2,3,47,45,42
p64,2,1,5,3,2
p79,2,1,6,4,3
p81,2,9,326,324,315
p82,2,4,75,73,69
p85,2,2,19,17,15
p5,3,0,3,0,0
p57,3,7,176,173,166
p61,3,6,108,105,99
p73,3,2,21,18,16
p6,4,5,92,88,83
p8,4,3,50,46,43
p9,4,8,257,253,245
p21,4,7,183,179,172
p25,4,6,114,110,104
p35,4,9,335,331,322
p40,4,0,4,0,0
p44,4,6,120,116,110
p46,4,10,447,443,433
p50,4,0,4,0,0
p59,4,2,23,19,17
p83,4,6,126,122,116
p1,5,2,25,20,18
p12,5,4,79,74,70
p47,5,4,83,78,74
p49,5,7,190,185,178
p58,5,3,53,48,45
p72,5,1,7,2,1
p86,5,9,344,339,330
p93,5,0,5,0,0
p10,6,5,97,91,86
p13,6,0,6,0,0
p20,6,2,27,21,19
p30,6,7,197,191,184
p62,6,1,8,2,1
p65,6,6,132,126,120
p80,6,2,29,23,21
p88,6,6,138,132,126
p90,6,10,457,451,441
p2,7,9,353,346,337
p7,7,1,9,2,1
p19,7,1,10,3,2
p24,7,7,204,197,190
p29,7,1,11,4,3
p34,7,9,362,355,346
p42,7,0,7,0,0
p43,7,2,31,24,22
p63,7,7,211,204,197
p70,7,1,12,5,4
p71,7,2,33,26,24
p75,7,1,13,6,5
p77,7,7,218,211,204
p89,7,3,56,49,46
p4,8,6,144,136,130
p16,8,6,150,142,136
p31,8,2,35,27,25
p67,8,3,59,51,48
p69,8,8,265,257,249
p84,8,3,62,54,51
p92,8,7,225,217,210
p94,8,6,156,148,142
p95,8,10,467,459,449
p96,8,1,14,6,5
p3,9,1,15,6,5
p11,9,9,371,362,353
p15,9,0,9,0,0
p22,9,4,87,78,74
p38,9,9,380,371,362
p56,9,9,389,380,371
p66,9,10,477,468,458
p91,9,8,273,264,256
p14,10,3,65,55,52
p17,10,5,102,92,87
p18,10,10,487,477,467
p23,10,8,281,271,263
p45,10,6,162,152,146
p52,10,3,68,58,55
p68,10,9,398,388,379
p74,10,0,10,0,0
p76,10,9,407,397,388
p87,10,1,16,6,5
p98,10,3,71,61,58
p99,10,1,17,7,6
