Avg WT,Max WT,Avg TAT,Max TAT
"255,6",492,"250,79",482
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p0,0,9,0,0,9
p14,0,9,9,9,18
p17,0,10,18,18,28
p19,0,4,28,28,32
p26,0,4,32,32,36
p37,0,5,36,36,41
p50,0,1,41,41,42
p56,0,2,42,42,44
p71,0,1,44,44,45
p42,1,6,44,45,51
p48,1,10,50,51,61
p51,1,0,60,61,61
p52,1,3,60,61,64
p55,1,1,63,64,65
p61,1,9,64,65,74
p83,1,6,73,74,80
p84,1,4,79,80,84
p86,1,8,83,84,92
p87,1,10,91,92,102
p1,2,4,100,102,106
p3,2,8,104,106,114
p18,2,10,112,114,124
p20,2,5,122,124,129
p24,2,2,127,129,131
p39,2,6,129,131,137
p45,2,2,135,137,139
p46,2,8,137,139,147
p57,2,10,145,147,157
p58,2,8,155,157,165
p68,2,3,163,165,168
p90,2,10,166,168,178
p98,2,5,176,178,183
p8,3,5,180,183,188
p11,3,10,185,188,198
p22,3,0,195,198,198
p30,3,6,195,198,204
p69,3,6,201,204,210
p80,3,7,207,210,217
p93,3,1,214,217,218
p94,3,1,215,218,219
p5,4,4,215,219,223
p7,4,4,219,223,227
p16,4,10,223,227,237
p23,4,1,233,237,238
p25,4,7,234,238,245
p29,4,4,241,245,249
p33,4,10,245,249,259
p44,4,2,255,259,261
p49,4,6,257,261,267
p59,4,0,263,267,267
p10,5,4,262,267,271
p13,5,7,266,271,278
p21,5,2,273,278,280
p27,5,8,275,280,288
p35,5,4,283,288,292
p54,5,1,287,292,293
p73,5,2,288,293,295
p74,5,8,290,295,303
p4,6,3,297,303,306
p6,6,6,300,306,312
p9,6,0,306,312,312
p15,6,1,306,312,313
p28,6,8,307,313,321
p65,6,2,315,321,323
p79,6,8,317,323,331
p88,6,5,325,331,336
p95,6,9,330,336,345
p31,7,0,338,345,345
p34,7,1,338,345,346
p47,7,7,339,346,353
p81,7,6,346,353,359
p85,7,0,352,359,359
p96,7,4,352,359,363
p12,8,6,355,363,369
p36,8,7,361,369,376
p38,8,8,368,376,384
p63,8,3,376,384,387
p70,8,10,379,387,397
p72,8,1,389,397,398
p82,8,7,390,398,405
p89,8,2,397,405,407
p99,8,6,399,407,413
p32,9,4,404,413,417
p40,9,3,408,417,420
p53,9,1,411,420,421
p60,9,0,412,421,421
p66,9,10,412,421,431
p67,9,4,422,431,435
p77,9,7,426,435,442
p2,10,2,432,442,444
p41,10,3,434,444,447
p43,10,10,437,447,457
p62,10,9,447,457,466
p64,10,3,456,466,469
p75,10,4,459,469,473
p76,10,0,463,473,473
p78,10,5,463,473,478
p91,10,4,468,478,482
p92,10,10,472,482,492
p97,10,9,482,492,501
