Avg WT,Max WT,Avg TAT,Max TAT
"237,25",488,"232,32",478
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p1,0,2,0,0,2
p6,0,1,2,2,3
p7,0,8,3,3,11
p31,0,1,11,11,12
p38,0,5,12,12,17
p41,0,9,17,17,26
p44,0,4,26,26,30
p50,0,0,30,30,30
p73,0,0,30,30,30
p75,0,8,30,30,38
p76,0,6,38,38,44
p84,0,5,44,44,49
p90,0,0,49,49,49
p8,1,3,48,49,52
p27,1,4,51,52,56
p49,1,9,55,56,65
p55,1,1,64,65,66
p71,1,6,65,66,72
p81,1,2,71,72,74
p99,1,10,73,74,84
p9,2,8,82,84,92
p19,2,1,90,92,93
p20,2,6,91,93,99
p33,2,9,97,99,108
p42,2,8,106,108,116
p65,2,2,114,116,118
p79,2,9,116,118,127
p86,2,10,125,127,137
p16,3,3,134,137,140
p32,3,10,137,140,150
p43,3,3,147,150,153
p51,3,0,150,153,153
p78,3,5,150,153,158
p85,3,5,155,158,163
p92,3,1,160,163,164
p98,3,0,161,164,164
p4,4,6,160,164,170
p10,4,8,166,170,178
p12,4,1,174,178,179
p21,4,3,175,179,182
p23,4,4,178,182,186
p24,4,9,182,186,195
p29,4,8,191,195,203
p34,4,1,199,203,204
p40,4,0,200,204,204
p47,4,9,200,204,213
p77,4,1,209,213,214
p80,4,8,210,214,222
p2,5,8,217,222,230
p18,5,9,225,230,239
p48,5,8,234,239,247
p52,5,3,242,247,250
p56,5,1,245,250,251
p72,5,4,246,251,255
p83,5,10,250,255,265
p93,5,9,260,265,274
p13,6,3,268,274,277
p15,6,10,271,277,287
p25,6,4,281,287,291
p26,6,6,285,291,297
p37,6,6,291,297,303
p54,6,8,297,303,311
p69,6,1,305,311,312
p70,6,9,306,312,321
p74,6,2,315,321,323
p91,6,2,317,323,325
p14,7,2,318,325,327
p17,7,10,320,327,337
p36,7,9,330,337,346
p62,7,3,339,346,349
p89,7,0,342,349,349
p0,8,2,341,349,351
p28,8,0,343,351,351
p30,8,1,343,351,352
p57,8,5,344,352,357
p60,8,10,349,357,367
p66,8,5,359,367,372
p67,8,6,364,372,378
p68,8,6,370,378,384
p22,9,9,375,384,393
p39,9,3,384,393,396
p45,9,5,387,396,401
p58,9,2,392,401,403
p59,9,6,394,403,409
p63,9,0,400,409,409
p64,9,5,400,409,414
p82,9,7,405,414,421
p87,9,6,412,421,427
p96,9,6,418,427,433
p97,9,5,424,433,438
p3,10,6,428,438,444
p5,10,9,434,444,453
p11,10,3,443,453,456
p35,10,5,446,456,461
p46,10,8,451,461,469
p53,10,5,459,469,474
p61,10,4,464,474,478
p88,10,7,468,478,485
p94,10,3,475,485,488
p95,10,3,478,488,491
