Avg WT,Max WT,Avg TAT,Max TAT
"255,3",516,"249,99",506
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p0,0,0,0,0,0
p13,0,10,0,0,10
p17,0,9,10,10,19
p29,0,8,19,19,27
p47,0,7,27,27,34
p83,0,6,34,34,40
p90,0,2,40,40,42
p6,1,7,41,42,49
p20,1,7,48,49,56
p44,1,0,55,56,56
p57,1,0,55,56,56
p64,1,4,55,56,60
p70,1,7,59,60,67
p94,1,4,66,67,71
p23,2,1,69,71,72
p28,2,9,70,72,81
p40,2,3,79,81,84
p41,2,5,82,84,89
p61,2,0,87,89,89
p68,2,3,87,89,92
p77,2,6,90,92,98
p91,2,0,96,98,98
p3,3,7,95,98,105
p26,3,6,102,105,111
p32,3,9,108,111,120
p65,3,2,117,120,122
p74,3,4,119,122,126
p76,3,10,123,126,136
p79,3,6,133,136,142
p82,3,3,139,142,145
p95,3,9,142,145,154
p98,3,3,151,154,157
p99,3,10,154,157,167
p1,4,10,163,167,177
p5,4,7,173,177,184
p11,4,6,180,184,190
p12,4,4,186,190,194
p16,4,3,190,194,197
p19,4,2,193,197,199
p21,4,0,195,199,199
p24,4,1,195,199,200
p30,4,10,196,200,210
p36,4,8,206,210,218
p37,4,9,214,218,227
p39,4,8,223,227,235
p58,4,8,231,235,243
p93,4,0,239,243,243
p43,5,5,238,243,248
p49,5,5,243,248,253
p52,5,9,248,253,262
p56,5,2,257,262,264
p75,5,4,259,264,268
p25,6,4,262,268,272
p35,6,3,266,272,275
p50,6,3,269,275,278
p55,6,9,272,278,287
p72,6,7,281,287,294
p80,6,3,288,294,297
p84,6,8,291,297,305
p9,7,9,298,305,314
p27,7,3,307,314,317
p31,7,4,310,317,321
p62,7,10,314,321,331
p66,7,3,324,331,334
p67,7,5,327,334,339
p69,7,9,332,339,348
p78,7,10,341,348,358
p81,7,4,351,358,362
p96,7,6,355,362,368
p2,8,4,360,368,372
p15,8,0,364,372,372
p22,8,5,364,372,377
p33,8,7,369,377,384
p42,8,0,376,384,384
p48,8,6,376,384,390
p63,8,6,382,390,396
p73,8,3,388,396,399
p86,8,10,391,399,409
p92,8,2,401,409,411
p97,8,10,403,411,421
p10,9,1,412,421,422
p45,9,5,413,422,427
p51,9,4,418,427,431
p54,9,6,422,431,437
p85,9,3,428,437,440
p88,9,0,431,440,440
p4,10,6,430,440,446
p7,10,8,436,446,454
p8,10,4,444,454,458
p14,10,4,448,458,462
p18,10,2,452,462,464
p34,10,9,454,464,473
p38,10,10,463,473,483
p46,10,3,473,483,486
p53,10,4,476,486,490
p59,10,7,480,490,497
p60,10,0,487,497,497
p71,10,9,487,497,506
p87,10,10,496,506,516
p89,10,10,506,516,526
