Avg WT,Max WT,Avg TAT,Max TAT
"157,33",502,"162,55",512
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p4,0,6,131,131,125
p6,0,2,2,2,0
p18,0,3,33,33,30
p32,0,0,0,0,0
p58,0,3,36,36,33
p70,0,7,192,192,185
p75,0,7,199,199,192
p78,0,0,0,0,0
p79,0,10,392,392,382
p93,0,9,283,283,274
p28,1,0,2,1,1
p30,1,3,39,38,35
p76,1,9,292,291,282
p80,1,4,52,51,47
p87,1,2,4,3,1
p0,2,9,301,299,290
p1,2,5,85,83,78
p9,2,2,10,8,6
p42,2,6,137,135,129
p48,2,10,402,400,390
p81,2,9,310,308,299
p86,2,5,90,88,83
p13,3,7,206,203,196
p25,3,5,95,92,87
p27,3,0,4,1,1
p29,3,2,12,9,7
p31,3,7,213,210,203
p44,3,1,5,2,1
p50,3,4,56,53,49
p55,3,10,412,409,399
p63,3,9,319,316,307
p69,3,2,14,11,9
p71,3,0,4,1,1
p22,4,4,60,56,52
p65,4,10,422,418,408
p94,4,2,16,12,10
p96,4,10,432,428,418
p2,5,1,6,1,0
p8,5,3,42,37,34
p12,5,10,442,437,427
p24,5,6,143,138,132
p33,5,8,242,237,229
p56,5,7,220,215,208
p67,5,2,18,13,11
p72,5,8,250,245,237
p73,5,5,100,95,90
p77,5,6,149,144,138
p98,5,1,7,2,1
p5,6,9,328,322,313
p10,6,3,45,39,36
p16,6,1,8,2,1
p23,6,4,64,58,54
p34,6,10,452,446,436
p36,6,4,68,62,58
p39,6,8,258,252,244
p40,6,6,155,149,143
p43,6,6,161,155,149
p52,6,5,105,99,94
p92,6,9,337,331,322
p95,6,5,110,104,99
p14,7,2,20,13,11
p20,7,9,346,339,330
p21,7,3,48,41,38
p37,7,7,227,220,213
p41,7,0,7,0,0
p47,7,10,462,455,445
p51,7,9,355,348,339
p53,7,2,22,15,13
p60,7,6,167,160,154
p64,7,7,234,227,220
p68,7,0,7,0,0
p83,7,0,7,0,0
p88,7,10,472,465,455
p99,7,10,482,475,465
p7,8,2,24,16,14
p15,8,10,492,484,474
p57,8,9,364,356,347
p66,8,4,72,64,60
p84,8,10,502,494,484
p97,8,5,115,107,102
p11,9,6,173,164,158
p26,9,2,26,17,15
p49,9,9,373,364,355
p54,9,0,10,1,1
p59,9,4,76,67,63
p74,9,0,10,1,1
p85,9,2,28,19,17
p89,9,6,179,170,164
p3,10,4,80,70,66
p17,10,5,120,110,105
p19,10,6,185,175,169
p35,10,8,266,256,248
p38,10,10,512,502,492
p45,10,2,30,20,18
p46,10,5,125,115,110
p61,10,9,382,372,363
p62,10,10,522,512,502
p82,10,8,274,264,256
p90,10,0,10,0,0
p91,10,0,10,0,0
