Avg WT,Max WT,Avg TAT,Max TAT
"248,78",486,"243,39",476
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p7,0,9,0,0,9
p23,0,6,9,9,15
p34,0,2,15,15,17
p40,0,9,17,17,26
p49,0,6,26,26,32
p50,0,4,32,32,36
p56,0,9,36,36,45
p60,0,0,45,45,45
p75,0,10,45,45,55
p92,0,6,55,55,61
p97,0,9,61,61,70
p98,0,6,70,70,76
p37,1,7,75,76,83
p79,1,10,82,83,93
p90,1,2,92,93,95
p38,2,2,93,95,97
p44,2,10,95,97,107
p73,2,5,105,107,112
p14,3,3,109,112,115
p39,3,2,112,115,117
p58,3,7,114,117,124
p59,3,8,121,124,132
p69,3,7,129,132,139
p78,3,2,136,139,141
p84,3,7,138,141,148
p86,3,4,145,148,152
p96,3,1,149,152,153
p5,4,5,149,153,158
p15,4,8,154,158,166
p18,4,4,162,166,170
p20,4,5,166,170,175
p43,4,3,171,175,178
p46,4,4,174,178,182
p64,4,4,178,182,186
p65,4,3,182,186,189
p94,4,6,185,189,195
p9,5,0,190,195,195
p16,5,6,190,195,201
p21,5,5,196,201,206
p25,5,1,201,206,207
p28,5,6,202,207,213
p29,5,0,208,213,213
p32,5,4,208,213,217
p47,5,6,212,217,223
p66,5,6,218,223,229
p72,5,3,224,229,232
p87,5,2,227,232,234
p88,5,0,229,234,234
p0,6,7,228,234,241
p4,6,5,235,241,246
p12,6,4,240,246,250
p33,6,0,244,250,250
p35,6,5,244,250,255
p36,6,2,249,255,257
p63,6,4,251,257,261
p74,6,5,255,261,266
p76,6,6,260,266,272
p77,6,6,266,272,278
p80,6,6,272,278,284
p83,6,4,278,284,288
p95,6,9,282,288,297
p3,7,1,290,297,298
p6,7,9,291,298,307
p19,7,4,300,307,311
p53,7,2,304,311,313
p61,7,6,306,313,319
p67,7,7,312,319,326
p70,7,1,319,326,327
p81,7,2,320,327,329
p85,7,9,322,329,338
p89,7,6,331,338,344
p91,7,7,337,344,351
p93,7,7,344,351,358
p99,7,4,351,358,362
p2,8,4,354,362,366
p11,8,3,358,366,369
p24,8,1,361,369,370
p26,8,2,362,370,372
p30,8,10,364,372,382
p41,8,8,374,382,390
p62,8,4,382,390,394
p71,8,6,386,394,400
p82,8,8,392,400,408
p10,9,3,399,408,411
p13,9,10,402,411,421
p31,9,8,412,421,429
p55,9,0,420,429,429
p1,10,5,419,429,434
p8,10,5,424,434,439
p17,10,9,429,439,448
p22,10,0,438,448,448
p27,10,2,438,448,450
p42,10,9,440,450,459
p45,10,4,449,459,463
p48,10,0,453,463,463
p51,10,3,453,463,466
p52,10,9,456,466,475
p54,10,5,465,475,480
p57,10,6,470,480,486
p68,10,8,476,486,494
