Avg WT,Max WT,Avg TAT,Max TAT
"137,64",462,"142,46",472
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p6,0,9,272,272,263
p21,0,1,1,1,0
p26,0,2,17,17,15
p31,0,9,281,281,272
p35,0,8,231,231,223
p39,0,1,2,2,1
p43,0,8,239,239,231
p46,0,10,372,372,362
p52,0,1,3,3,2
p54,0,0,0,0,0
p67,0,1,4,4,3
p71,0,7,188,188,181
p79,0,10,382,382,372
p87,0,8,247,247,239
p99,0,10,392,392,382
p3,1,1,5,4,3
p20,1,4,59,58,54
p40,1,10,402,401,391
p44,1,3,40,39,36
p56,1,0,1,0,0
p85,1,0,1,0,0
p1,2,2,19,17,15
p13,2,4,63,61,57
p15,2,5,92,90,85
p18,2,3,43,41,38
p25,2,9,290,288,279
p30,2,6,133,131,125
p33,2,0,2,0,0
p38,2,7,195,193,186
p49,2,7,202,200,193
p50,2,6,139,137,131
p53,2,1,6,4,3
p76,2,10,412,410,400
p80,2,4,67,65,61
p98,2,2,21,19,17
p12,3,2,23,20,18
p19,3,9,299,296,287
p34,3,5,97,94,89
p47,3,2,25,22,20
p60,3,4,71,68,64
p62,3,7,209,206,199
p72,3,6,145,142,136
p90,3,10,422,419,409
p8,4,4,75,71,67
p10,4,6,151,147,141
p11,4,9,308,304,295
p23,4,3,46,42,39
p28,4,1,7,3,2
p45,4,1,8,4,3
p55,4,5,102,98,93
p66,4,6,157,153,147
p70,4,0,4,0,0
p74,4,3,49,45,42
p82,4,9,317,313,304
p91,4,2,27,23,21
p0,5,1,9,4,3
p9,5,5,107,102,97
p16,5,10,432,427,417
p22,5,4,79,74,70
p27,5,4,83,78,74
p57,5,3,52,47,44
p68,5,1,10,5,4
p32,6,5,112,106,101
p63,6,2,29,23,21
p64,6,2,31,25,23
p65,6,9,326,320,311
p75,6,6,163,157,151
p86,6,9,335,329,320
p5,7,9,344,337,328
p7,7,8,255,248,240
p59,7,6,169,162,156
p81,7,1,11,4,3
p83,7,10,442,435,425
p94,7,5,117,110,105
p4,8,1,12,4,3
p14,8,2,33,25,23
p17,8,9,353,345,336
p51,8,0,8,0,0
p61,8,0,8,0,0
p69,8,10,452,444,434
p88,8,2,35,27,25
p89,8,10,462,454,444
p93,8,2,37,29,27
p97,8,0,8,0,0
p2,9,1,13,4,3
p36,9,0,9,0,0
p48,9,6,175,166,160
p58,9,6,181,172,166
p73,9,5,122,113,108
p78,9,10,472,463,453
p84,9,7,216,207,200
p92,9,9,362,353,344
p95,9,7,223,214,207
p96,9,5,127,118,113
p24,10,4,87,77,73
p29,10,3,55,45,42
p37,10,1,14,4,3
p41,10,8,263,253,245
p42,10,1,15,5,4
p77,10,10,482,472,462
