Avg WT,Max WT,Avg TAT,Max TAT
"253,62",518,"248,32",508
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p1,0,9,0,0,9
p32,0,9,9,9,18
p53,0,1,18,18,19
p65,0,1,19,19,20
p73,0,4,20,20,24
p93,0,0,24,24,24
p4,1,9,23,24,33
p24,1,2,32,33,35
p35,1,5,34,35,40
p37,1,10,39,40,50
p41,1,10,49,50,60
p42,1,4,59,60,64
p58,1,6,63,64,70
p59,1,4,69,70,74
p69,1,7,73,74,81
p95,1,5,80,81,86
p99,1,1,85,86,87
p5,2,10,85,87,97
p18,2,7,95,97,104
p33,2,0,102,104,104
p3,3,0,101,104,104
p16,3,1,101,104,105
p48,3,10,102,105,115
p61,3,2,112,115,117
p78,3,1,114,117,118
p80,3,2,115,118,120
p84,3,10,117,120,130
p36,4,3,126,130,133
p46,4,2,129,133,135
p47,4,8,131,135,143
p52,4,6,139,143,149
p54,4,10,145,149,159
p55,4,8,155,159,167
p64,4,9,163,167,176
p72,4,3,172,176,179
p75,4,5,175,179,184
p85,4,0,180,184,184
p6,5,8,179,184,192
p11,5,0,187,192,192
p12,5,6,187,192,198
p28,5,1,193,198,199
p39,5,9,194,199,208
p40,5,8,203,208,216
p51,5,0,211,216,216
p56,5,0,211,216,216
p76,5,6,211,216,222
p83,5,6,217,222,228
p86,5,10,223,228,238
p87,5,9,233,238,247
p88,5,1,242,247,248
p90,5,9,243,248,257
p94,5,7,252,257,264
p10,6,1,258,264,265
p15,6,2,259,265,267
p19,6,10,261,267,277
p30,6,10,271,277,287
p62,6,5,281,287,292
p68,6,0,286,292,292
p74,6,9,286,292,301
p77,6,10,295,301,311
p82,6,8,305,311,319
p97,6,2,313,319,321
p7,7,9,314,321,330
p9,7,2,323,330,332
p23,7,4,325,332,336
p26,7,7,329,336,343
p27,7,4,336,343,347
p38,7,8,340,347,355
p43,7,9,348,355,364
p45,7,2,357,364,366
p49,7,2,359,366,368
p50,7,7,361,368,375
p57,7,3,368,375,378
p81,7,6,371,378,384
p8,8,9,376,384,393
p14,8,6,385,393,399
p21,8,2,391,399,401
p60,8,9,393,401,410
p63,8,1,402,410,411
p70,8,4,403,411,415
p71,8,7,407,415,422
p96,8,0,414,422,422
p98,8,7,414,422,429
p13,9,1,420,429,430
p22,9,4,421,430,434
p31,9,5,425,434,439
p34,9,10,430,439,449
p44,9,1,440,449,450
p67,9,5,441,450,455
p79,9,10,446,455,465
p89,9,8,456,465,473
p92,9,1,464,473,474
p0,10,10,464,474,484
p2,10,9,474,484,493
p17,10,8,483,493,501
p20,10,2,491,501,503
p25,10,7,493,503,510
p29,10,4,500,510,514
p66,10,4,504,514,518
p91,10,5,508,518,523
