Avg WT,Max WT,Avg TAT,Max TAT
"171,09",516,"176,45",526
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p6,0,10,466,466,456
p25,0,8,251,251,243
p59,0,6,6,6,0
p64,0,6,126,126,120
p73,0,7,187,187,180
p0,1,9,348,347,338
p16,1,0,6,5,5
p32,1,0,6,5,5
p36,1,10,476,475,465
p57,1,1,7,6,5
p91,1,6,132,131,125
p92,1,8,259,258,250
p97,1,8,267,266,258
p5,2,4,60,58,54
p8,2,9,357,355,346
p28,2,9,366,364,355
p34,2,6,138,136,130
p41,2,0,6,4,4
p58,2,5,85,83,78
p60,2,3,26,24,21
p72,2,9,375,373,364
p77,2,8,275,273,265
p80,2,8,283,281,273
p18,3,10,486,483,473
p39,3,1,8,5,4
p50,3,9,384,381,372
p68,3,3,29,26,23
p69,3,7,194,191,184
p79,3,1,9,6,5
p81,3,2,15,12,10
p93,3,3,32,29,26
p1,4,1,10,6,5
p4,4,9,393,389,380
p12,4,10,496,492,482
p20,4,3,35,31,28
p22,4,3,38,34,31
p31,4,10,506,502,492
p45,4,8,291,287,279
p61,4,8,299,295,287
p66,4,6,144,140,134
p85,4,6,150,146,140
p95,4,1,11,7,6
p10,5,5,90,85,80
p11,5,3,41,36,33
p19,5,9,402,397,388
p33,5,4,64,59,55
p35,5,7,201,196,189
p51,5,0,6,1,1
p63,5,5,95,90,85
p67,5,6,156,151,145
p70,5,5,100,95,90
p74,5,3,44,39,36
p75,5,8,307,302,294
p78,5,1,12,7,6
p84,5,8,315,310,302
p86,5,0,6,1,1
p87,5,8,323,318,310
p14,6,3,47,41,38
p15,6,5,105,99,94
p37,6,5,110,104,99
p42,6,7,208,202,195
p48,6,4,68,62,58
p54,6,2,17,11,9
p82,6,0,6,0,0
p21,7,10,516,509,499
p27,7,4,72,65,61
p38,7,10,526,519,509
p40,7,3,50,43,40
p46,7,0,7,0,0
p53,7,5,115,108,103
p55,7,3,53,46,43
p71,7,0,7,0,0
p98,7,6,162,155,149
p13,8,2,19,11,9
p23,8,6,168,160,154
p47,8,9,411,403,394
p56,8,8,331,323,315
p83,8,5,120,112,107
p89,8,9,420,412,403
p99,8,7,215,207,200
p3,9,0,9,0,0
p9,9,4,76,67,63
p17,9,6,174,165,159
p24,9,9,429,420,411
p30,9,0,9,0,0
p49,9,1,13,4,3
p88,9,2,21,12,10
p90,9,4,80,71,67
p2,10,7,222,212,205
p7,10,7,229,219,212
p26,10,9,438,428,419
p29,10,3,56,46,43
p43,10,8,339,329,321
p44,10,6,180,170,164
p52,10,9,447,437,428
p62,10,9,456,446,437
p65,10,7,236,226,219
p76,10,2,23,13,11
p94,10,7,243,233,226
p96,10,10,536,526,516
