Avg WT,Max WT,Avg TAT,Max TAT
"240,22",505,"234,99",495
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p12,0,8,0,0,8
p16,0,2,8,8,10
p17,0,9,10,10,19
p18,0,8,19,19,27
p46,0,0,27,27,27
p49,0,5,27,27,32
p77,0,7,32,32,39
p88,0,0,39,39,39
p99,0,0,39,39,39
p0,1,8,38,39,47
p9,1,3,46,47,50
p10,1,10,49,50,60
p19,1,1,59,60,61
p42,1,6,60,61,67
p55,1,6,66,67,73
p87,1,3,72,73,76
p28,2,8,74,76,84
p40,2,9,82,84,93
p43,2,7,91,93,100
p56,2,2,98,100,102
p69,2,10,100,102,112
p94,2,2,110,112,114
p97,2,0,112,114,114
p4,3,1,111,114,115
p21,3,5,112,115,120
p36,3,0,117,120,120
p39,3,4,117,120,124
p52,3,2,121,124,126
p73,3,3,123,126,129
p83,3,5,126,129,134
p84,3,8,131,134,142
p91,3,1,139,142,143
p96,3,6,140,143,149
p6,4,5,145,149,154
p15,4,7,150,154,161
p34,4,7,157,161,168
p54,4,9,164,168,177
p63,4,8,173,177,185
p70,4,2,181,185,187
p81,4,8,183,187,195
p3,5,7,190,195,202
p8,5,10,197,202,212
p24,5,1,207,212,213
p29,5,3,208,213,216
p33,5,9,211,216,225
p37,5,4,220,225,229
p50,5,8,224,229,237
p64,5,2,232,237,239
p65,5,10,234,239,249
p66,5,9,244,249,258
p92,5,2,253,258,260
p2,6,6,254,260,266
p23,6,0,260,266,266
p27,6,0,260,266,266
p31,6,2,260,266,268
p48,6,3,262,268,271
p57,6,6,265,271,277
p60,6,6,271,277,283
p62,6,4,277,283,287
p76,6,4,281,287,291
p79,6,7,285,291,298
p82,6,4,292,298,302
p93,6,1,296,302,303
p98,6,1,297,303,304
p5,7,9,297,304,313
p11,7,9,306,313,322
p44,7,6,315,322,328
p51,7,3,321,328,331
p58,7,0,324,331,331
p75,7,4,324,331,335
p95,7,3,328,335,338
p1,8,3,330,338,341
p13,8,0,333,341,341
p20,8,7,333,341,348
p32,8,2,340,348,350
p45,8,4,342,350,354
p47,8,3,346,354,357
p78,8,9,349,357,366
p80,8,10,358,366,376
p14,9,2,367,376,378
p25,9,9,369,378,387
p26,9,5,378,387,392
p38,9,7,383,392,399
p41,9,0,390,399,399
p59,9,3,390,399,402
p67,9,7,393,402,409
p72,9,9,400,409,418
p74,9,9,409,418,427
p85,9,10,418,427,437
p86,9,8,428,437,445
p90,9,4,436,445,449
p7,10,4,439,449,453
p22,10,3,443,453,456
p30,10,7,446,456,463
p35,10,7,453,463,470
p53,10,6,460,470,476
p61,10,10,466,476,486
p68,10,10,476,486,496
p71,10,9,486,496,505
p89,10,5,495,505,510
