Avg WT,Max WT,Avg TAT,Max TAT
"247,66",505,"242,18",495
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p7,0,0,0,0,0
p40,0,9,0,0,9
p49,0,3,9,9,12
p66,0,3,12,12,15
p70,0,6,15,15,21
p93,0,5,21,21,26
p97,0,0,26,26,26
p1,1,5,25,26,31
p14,1,8,30,31,39
p19,1,4,38,39,43
p39,1,2,42,43,45
p67,1,2,44,45,47
p96,1,1,46,47,48
p4,2,6,46,48,54
p5,2,10,52,54,64
p46,2,4,62,64,68
p57,2,8,66,68,76
p59,2,10,74,76,86
p60,2,4,84,86,90
p64,2,10,88,90,100
p71,2,5,98,100,105
p73,2,0,103,105,105
p29,3,1,102,105,106
p55,3,2,103,106,108
p56,3,6,105,108,114
p79,3,8,111,114,122
p83,3,4,119,122,126
p2,4,1,122,126,127
p9,4,0,123,127,127
p22,4,4,123,127,131
p23,4,7,127,131,138
p25,4,9,134,138,147
p31,4,4,143,147,151
p58,4,5,147,151,156
p69,4,1,152,156,157
p74,4,5,153,157,162
p91,4,5,158,162,167
p12,5,8,162,167,175
p15,5,7,170,175,182
p32,5,0,177,182,182
p35,5,4,177,182,186
p38,5,1,181,186,187
p47,5,4,182,187,191
p68,5,7,186,191,198
p77,5,9,193,198,207
p78,5,2,202,207,209
p89,5,6,204,209,215
p95,5,9,210,215,224
p98,5,9,219,224,233
p11,6,3,227,233,236
p20,6,1,230,236,237
p21,6,10,231,237,247
p36,6,4,241,247,251
p44,6,8,245,251,259
p48,6,10,253,259,269
p62,6,7,263,269,276
p75,6,2,270,276,278
p82,6,9,272,278,287
p86,6,10,281,287,297
p99,6,6,291,297,303
p17,7,8,296,303,311
p24,7,8,304,311,319
p26,7,8,312,319,327
p28,7,4,320,327,331
p41,7,7,324,331,338
p42,7,10,331,338,348
p51,7,4,341,348,352
p65,7,0,345,352,352
p92,7,7,345,352,359
p94,7,1,352,359,360
p3,8,9,352,360,369
p6,8,7,361,369,376
p53,8,8,368,376,384
p84,8,0,376,384,384
p88,8,8,376,384,392
p90,8,4,384,392,396
p0,9,10,387,396,406
p8,9,4,397,406,410
p13,9,8,401,410,418
p16,9,8,409,418,426
p18,9,0,417,426,426
p27,9,3,417,426,429
p30,9,10,420,429,439
p33,9,2,430,439,441
p34,9,5,432,441,446
p37,9,6,437,446,452
p45,9,6,443,452,458
p50,9,9,449,458,467
p63,9,1,458,467,468
p81,9,8,459,468,476
p87,9,2,467,476,478
p10,10,2,468,478,480
p43,10,4,470,480,484
p52,10,7,474,484,491
p54,10,0,481,491,491
p61,10,3,481,491,494
p72,10,6,484,494,500
p76,10,5,490,500,505
p80,10,0,495,505,505
p85,10,9,495,505,514
