Avg WT,Max WT,Avg TAT,Max TAT
"231,1",462,"225,87",452
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p2,0,10,0,0,10
p5,0,1,10,10,11
p16,0,1,11,11,12
p49,0,0,12,12,12
p52,0,0,12,12,12
p71,0,10,12,12,22
p86,0,3,22,22,25
p36,1,0,24,25,25
p45,1,1,24,25,26
p56,1,1,25,26,27
p65,1,7,26,27,34
p80,1,4,33,34,38
p84,1,1,37,38,39
p89,1,8,38,39,47
p91,1,8,46,47,55
p13,2,6,53,55,61
p18,2,7,59,61,68
p19,2,7,66,68,75
p23,2,9,73,75,84
p27,2,4,82,84,88
p31,2,3,86,88,91
p32,2,0,89,91,91
p43,2,0,89,91,91
p50,2,3,89,91,94
p54,2,10,92,94,104
p66,2,4,102,104,108
p74,2,1,106,108,109
p78,2,9,107,109,118
p88,2,8,116,118,126
p93,2,7,124,126,133
p95,2,8,131,133,141
p17,3,2,138,141,143
p22,3,10,140,143,153
p42,3,10,150,153,163
p55,3,7,160,163,170
p61,3,9,167,170,179
p70,3,8,176,179,187
p79,3,3,184,187,190
p7,4,10,186,190,200
p11,4,2,196,200,202
p12,4,6,198,202,208
p26,4,7,204,208,215
p40,4,0,211,215,215
p73,4,9,211,215,224
p85,4,2,220,224,226
p3,5,2,221,226,228
p37,5,1,223,228,229
p48,5,7,224,229,236
p8,6,1,230,236,237
p15,6,7,231,237,244
p34,6,0,238,244,244
p41,6,1,238,244,245
p47,6,2,239,245,247
p53,6,5,241,247,252
p60,6,5,246,252,257
p63,6,7,251,257,264
p92,6,7,258,264,271
p1,7,1,264,271,272
p29,7,7,265,272,279
p30,7,9,272,279,288
p38,7,1,281,288,289
p39,7,10,282,289,299
p44,7,5,292,299,304
p58,7,2,297,304,306
p62,7,1,299,306,307
p69,7,2,300,307,309
p90,7,9,302,309,318
p96,7,3,311,318,321
p98,7,6,314,321,327
p99,7,5,320,327,332
p4,8,4,324,332,336
p20,8,3,328,336,339
p21,8,9,331,339,348
p24,8,0,340,348,348
p25,8,4,340,348,352
p35,8,1,344,352,353
p46,8,10,345,353,363
p57,8,8,355,363,371
p59,8,5,363,371,376
p97,8,4,368,376,380
p14,9,6,371,380,386
p28,9,4,377,386,390
p64,9,5,381,390,395
p72,9,4,386,395,399
p75,9,2,390,399,401
p76,9,8,392,401,409
p0,10,3,399,409,412
p6,10,0,402,412,412
p9,10,2,402,412,414
p10,10,6,404,414,420
p33,10,0,410,420,420
p51,10,4,410,420,424
p67,10,4,414,424,428
p68,10,4,418,428,432
p77,10,7,422,432,439
p81,10,1,429,439,440
p82,10,8,430,440,448
p83,10,8,438,448,456
p87,10,6,446,456,462
p94,10,9,452,462,471
