Avg WT,Max WT,Avg TAT,Max TAT
"152,86",474,"157,79",484
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p7,0,4,50,50,46
p14,0,2,2,2,0
p32,0,7,209,209,202
p40,0,4,54,54,50
p61,0,4,58,58,54
p63,0,2,6,6,4
p65,0,0,0,0,0
p85,0,2,11,11,9
p92,0,3,25,25,22
p94,0,0,0,0,0
p96,0,6,166,166,160
p97,0,7,216,216,209
p8,1,10,423,422,412
p16,1,5,95,94,89
p21,1,8,294,293,285
p31,1,1,3,2,1
p74,1,1,4,3,2
p75,1,0,2,1,1
p99,1,4,62,61,57
p1,2,3,28,26,23
p2,2,10,433,431,421
p11,2,5,100,98,93
p18,2,9,359,357,348
p24,2,7,223,221,214
p27,2,6,172,170,164
p55,2,4,66,64,60
p64,2,9,368,366,357
p70,2,9,377,375,366
p87,2,3,31,29,26
p93,2,5,105,103,98
p4,3,2,14,11,9
p19,3,4,70,67,63
p33,3,2,16,13,11
p37,3,9,386,383,374
p44,3,0,3,0,0
p52,3,5,110,107,102
p56,3,6,178,175,169
p67,3,3,34,31,28
p89,3,4,74,71,67
p98,3,6,184,181,175
p17,4,5,115,111,106
p20,4,3,37,33,30
p38,4,5,120,116,111
p42,4,7,230,226,219
p57,4,10,443,439,429
p84,4,10,453,449,439
p0,5,1,7,2,1
p6,5,9,395,390,381
p13,5,10,463,458,448
p25,5,10,473,468,458
p28,5,4,78,73,69
p35,5,5,125,120,115
p39,5,1,8,3,2
p54,5,3,40,35,32
p66,5,7,237,232,225
p69,5,5,130,125,120
p88,5,8,302,297,289
p15,6,0,6,0,0
p22,6,7,244,238,231
p34,6,0,6,0,0
p45,6,5,135,129,124
p47,6,7,251,245,238
p60,6,1,9,3,2
p62,6,8,310,304,296
p71,6,8,318,312,304
p73,6,7,258,252,245
p79,6,5,140,134,129
p82,6,9,404,398,389
p10,7,0,7,0,0
p12,7,3,43,36,33
p36,7,4,82,75,71
p43,7,0,7,0,0
p46,7,0,7,0,0
p58,7,2,18,11,9
p68,7,2,20,13,11
p78,7,7,265,258,251
p81,7,8,326,319,311
p86,7,8,334,327,319
p91,7,10,483,476,466
p3,8,0,8,0,0
p5,8,7,272,264,257
p29,8,4,86,78,74
p59,8,5,145,137,132
p80,8,7,279,271,264
p83,8,5,150,142,137
p90,8,8,342,334,326
p23,9,6,190,181,175
p30,9,7,286,277,270
p41,9,5,155,146,141
p49,9,10,493,484,474
p50,9,2,22,13,11
p53,9,5,160,151,146
p72,9,6,196,187,181
p77,9,3,46,37,34
p9,10,4,90,80,76
p26,10,6,202,192,186
p48,10,0,11,1,1
p51,10,9,413,403,394
p76,10,1,12,2,1
p95,10,8,350,340,332
