Avg WT,Max WT,Avg TAT,Max TAT
"142,27",480,"147,25",490
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p4,0,0,0,0,0
p7,0,1,1,1,0
p18,0,0,0,0,0
p24,0,4,61,61,57
p33,0,10,388,388,378
p37,0,0,0,0,0
p76,0,0,0,0,0
p1,1,0,1,0,0
p6,1,5,78,77,72
p21,1,8,214,213,205
p26,1,0,1,0,0
p44,1,5,83,82,77
p65,1,9,279,278,269
p80,1,10,398,397,387
p84,1,0,1,0,0
p85,1,10,408,407,397
p96,1,2,3,2,0
p3,2,7,164,162,155
p29,2,9,288,286,277
p48,2,0,3,1,1
p50,2,2,18,16,14
p75,2,6,109,107,101
p81,2,1,4,2,1
p88,2,3,33,31,28
p90,2,10,418,416,406
p9,3,10,428,425,415
p15,3,6,115,112,106
p22,3,5,88,85,80
p35,3,1,5,2,1
p36,3,7,171,168,161
p41,3,9,297,294,285
p51,3,7,178,175,168
p59,3,3,36,33,30
p60,3,1,6,3,2
p72,3,0,3,0,0
p78,3,0,3,0,0
p83,3,6,121,118,112
p86,3,9,306,303,294
p91,3,8,222,219,211
p14,4,2,20,16,14
p40,4,1,7,3,2
p42,4,9,315,311,302
p53,4,6,127,123,117
p64,4,6,133,129,123
p89,4,10,438,434,424
p92,4,7,185,181,174
p99,4,4,65,61,57
p0,5,9,324,319,310
p12,5,3,39,34,31
p25,5,2,22,17,15
p34,5,1,8,3,2
p52,5,6,139,134,128
p77,5,1,9,4,3
p79,5,8,230,225,217
p87,5,5,93,88,83
p5,6,10,448,442,432
p10,6,10,458,452,442
p11,6,1,10,4,3
p28,6,2,24,18,16
p49,6,7,192,186,179
p62,6,8,238,232,224
p66,6,9,333,327,318
p71,6,8,246,240,232
p8,7,1,11,4,3
p16,7,10,468,461,451
p17,7,3,42,35,32
p19,7,5,98,91,86
p20,7,9,342,335,326
p31,7,9,351,344,335
p46,7,10,478,471,461
p56,7,3,45,38,35
p68,7,3,48,41,38
p74,7,2,26,19,17
p93,7,9,360,353,344
p94,7,5,103,96,91
p2,8,10,488,480,470
p38,8,10,498,490,480
p39,8,1,12,4,3
p45,8,3,51,43,40
p73,8,6,145,137,131
p98,8,2,28,20,18
p23,9,1,13,4,3
p27,9,2,30,21,19
p30,9,7,199,190,183
p32,9,1,14,5,4
p54,9,8,254,245,237
p55,9,1,15,6,5
p61,9,6,151,142,136
p67,9,9,369,360,351
p82,9,6,157,148,142
p13,10,3,54,44,41
p43,10,1,16,6,5
p47,10,4,69,59,55
p57,10,0,10,0,0
p58,10,7,206,196,189
p63,10,8,262,252,244
p69,10,3,57,47,44
p70,10,8,270,260,252
p95,10,4,73,63,59
p97,10,9,378,368,359
