Avg WT,Max WT,Avg TAT,Max TAT
"246,88",486,"241,39",476
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p32,0,9,0,0,9
p37,0,10,9,9,19
p41,0,9,19,19,28
p48,0,7,28,28,35
p53,0,3,35,35,38
p97,0,3,38,38,41
p0,1,3,40,41,44
p28,1,8,43,44,52
p33,1,3,51,52,55
p36,1,8,54,55,63
p39,1,9,62,63,72
p54,1,10,71,72,82
p55,1,8,81,82,90
p60,1,1,89,90,91
p78,1,9,90,91,100
p26,2,0,98,100,100
p27,2,10,98,100,110
p51,2,3,108,110,113
p64,2,1,111,113,114
p79,2,1,112,114,115
p81,2,9,113,115,124
p82,2,4,122,124,128
p85,2,2,126,128,130
p5,3,0,127,130,130
p57,3,7,127,130,137
p61,3,6,134,137,143
p73,3,2,140,143,145
p6,4,5,141,145,150
p8,4,3,146,150,153
p9,4,8,149,153,161
p21,4,7,157,161,168
p25,4,6,164,168,174
p35,4,9,170,174,183
p40,4,0,179,183,183
p44,4,6,179,183,189
p46,4,10,185,189,199
p50,4,0,195,199,199
p59,4,2,195,199,201
p83,4,6,197,201,207
p1,5,2,202,207,209
p12,5,4,204,209,213
p47,5,4,208,213,217
p49,5,7,212,217,224
p58,5,3,219,224,227
p72,5,1,222,227,228
p86,5,9,223,228,237
p93,5,0,232,237,237
p10,6,5,231,237,242
p13,6,0,236,242,242
p20,6,2,236,242,244
p30,6,7,238,244,251
p62,6,1,245,251,252
p65,6,6,246,252,258
p80,6,2,252,258,260
p88,6,6,254,260,266
p90,6,10,260,266,276
p2,7,9,269,276,285
p7,7,1,278,285,286
p19,7,1,279,286,287
p24,7,7,280,287,294
p29,7,1,287,294,295
p34,7,9,288,295,304
p42,7,0,297,304,304
p43,7,2,297,304,306
p63,7,7,299,306,313
p70,7,1,306,313,314
p71,7,2,307,314,316
p75,7,1,309,316,317
p77,7,7,310,317,324
p89,7,3,317,324,327
p4,8,6,319,327,333
p16,8,6,325,333,339
p31,8,2,331,339,341
p67,8,3,333,341,344
p69,8,8,336,344,352
p84,8,3,344,352,355
p92,8,7,347,355,362
p94,8,6,354,362,368
p95,8,10,360,368,378
p96,8,1,370,378,379
p3,9,1,370,379,380
p11,9,9,371,380,389
p15,9,0,380,389,389
p22,9,4,380,389,393
p38,9,9,384,393,402
p56,9,9,393,402,411
p66,9,10,402,411,421
p91,9,8,412,421,429
p14,10,3,419,429,432
p17,10,5,422,432,437
p18,10,10,427,437,447
p23,10,8,437,447,455
p45,10,6,445,455,461
p52,10,3,451,461,464
p68,10,9,454,464,473
p74,10,0,463,473,473
p76,10,9,463,473,482
p87,10,1,472,482,483
p98,10,3,473,483,486
p99,10,1,476,486,487
