Avg WT,Max WT,Avg TAT,Max TAT
"147,72",475,"152,67",485
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p1,0,6,154,154,148
p27,0,0,0,0,0
p72,0,9,314,314,305
p90,0,1,1,1,0
p92,0,4,60,60,56
p95,0,2,15,15,13
p98,0,2,17,17,15
p4,1,9,323,322,313
p5,1,8,249,248,240
p7,1,7,185,184,177
p13,1,8,257,256,248
p25,1,4,64,63,59
p73,1,5,93,92,87
p79,1,1,2,1,0
p93,1,8,265,264,256
p99,1,9,332,331,322
p20,2,2,19,17,15
p28,2,1,3,1,0
p31,2,0,2,0,0
p36,2,7,192,190,183
p37,2,2,21,19,17
p41,2,8,273,271,263
p43,2,2,23,21,19
p48,2,4,68,66,62
p49,2,1,4,2,1
p55,2,10,405,403,393
p62,2,9,341,339,330
p66,2,5,98,96,91
p67,2,10,415,413,403
p77,2,8,281,279,271
p81,2,2,25,23,21
p88,2,5,103,101,96
p97,2,5,108,106,101
p22,3,1,5,2,1
p42,3,4,72,69,65
p45,3,5,113,110,105
p51,3,4,76,73,69
p68,3,6,160,157,151
p76,3,8,289,286,278
p87,3,5,118,115,110
p18,4,10,425,421,411
p34,4,1,6,2,1
p69,4,6,166,162,156
p10,5,7,199,194,187
p21,5,7,206,201,194
p23,5,0,5,0,0
p24,5,1,7,2,1
p35,5,5,123,118,113
p60,5,6,172,167,161
p61,5,0,5,0,0
p83,5,9,350,345,336
p8,6,1,8,2,1
p11,6,8,297,291,283
p14,6,7,213,207,200
p26,6,4,80,74,70
p32,6,1,9,3,2
p39,6,9,359,353,344
p40,6,4,84,78,74
p50,6,9,368,362,353
p57,6,5,128,122,117
p59,6,3,38,32,29
p64,6,3,41,35,32
p84,6,0,6,0,0
p85,6,3,44,38,35
p6,7,5,133,126,121
p15,7,2,27,20,18
p44,7,3,47,40,37
p86,7,5,138,131,126
p17,8,2,29,21,19
p19,8,10,435,427,417
p38,8,7,220,212,205
p74,8,8,305,297,289
p80,8,9,377,369,360
p82,8,9,386,378,369
p89,8,10,445,437,427
p91,8,0,8,0,0
p94,8,5,143,135,130
p0,9,7,227,218,211
p3,9,1,10,1,0
p9,9,3,50,41,38
p12,9,9,395,386,377
p16,9,3,53,44,41
p29,9,10,455,446,436
p30,9,7,234,225,218
p47,9,3,56,47,44
p52,9,1,11,2,1
p54,9,0,9,0,0
p56,9,2,31,22,20
p65,9,6,178,169,163
p70,9,10,465,456,446
p78,9,5,148,139,134
p96,9,1,12,3,2
p2,10,10,475,465,455
p33,10,4,88,78,74
p46,10,2,33,23,21
p53,10,10,485,475,465
p58,10,2,35,25,23
p63,10,7,241,231,224
p71,10,10,495,485,475
p75,10,1,13,3,2
