Avg WT,Max WT,Avg TAT,Max TAT
"160,4",486,"165,44",496
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p9,0,9,382,382,373
p13,0,9,391,391,382
p21,0,1,1,1,0
p23,0,6,132,132,126
p39,0,5,91,91,86
p52,0,1,2,2,1
p60,0,8,301,301,293
p64,0,7,223,223,216
p82,0,8,309,309,301
p84,0,3,31,31,28
p5,1,6,138,137,131
p7,1,1,3,2,1
p37,1,10,464,463,453
p59,1,7,230,229,222
p66,1,7,237,236,229
p68,1,3,34,33,30
p3,2,10,474,472,462
p26,2,6,144,142,136
p31,2,4,50,48,44
p73,2,1,4,2,1
p88,2,4,54,52,48
p92,2,6,150,148,142
p99,2,5,96,94,89
p0,3,8,317,314,306
p1,3,3,37,34,31
p6,3,9,400,397,388
p20,3,10,484,481,471
p28,3,7,244,241,234
p33,3,1,5,2,1
p36,3,8,325,322,314
p44,3,6,156,153,147
p51,3,8,333,330,322
p54,3,5,101,98,93
p79,3,9,409,406,397
p97,3,2,7,4,2
p8,4,5,106,102,97
p14,4,5,111,107,102
p16,4,2,14,10,8
p19,4,6,162,158,152
p34,4,6,168,164,158
p43,4,9,418,414,405
p56,4,0,4,0,0
p70,4,7,251,247,240
p81,4,8,341,337,329
p83,4,0,4,0,0
p89,4,2,16,12,10
p2,5,4,58,53,49
p17,5,8,349,344,336
p22,5,9,427,422,413
p32,5,5,116,111,106
p45,5,4,62,57,53
p53,5,6,174,169,163
p67,5,10,494,489,479
p65,6,4,66,60,56
p71,6,6,180,174,168
p72,6,1,8,2,1
p74,6,6,186,180,174
p77,6,4,70,64,60
p4,7,9,436,429,420
p10,7,1,9,2,1
p12,7,4,74,67,63
p18,7,0,7,0,0
p42,7,6,192,185,179
p47,7,1,10,3,2
p57,7,8,357,350,342
p76,7,2,18,11,9
p86,7,2,20,13,11
p87,7,7,258,251,244
p24,8,7,265,257,250
p29,8,6,198,190,184
p38,8,0,8,0,0
p41,8,4,78,70,66
p46,8,0,8,0,0
p48,8,5,121,113,108
p61,8,6,204,196,190
p62,8,10,504,496,486
p63,8,6,210,202,196
p85,8,7,272,264,257
p15,9,4,82,73,69
p27,9,0,9,0,0
p30,9,2,22,13,11
p35,9,8,365,356,348
p40,9,2,24,15,13
p50,9,3,40,31,28
p78,9,3,43,34,31
p93,9,9,445,436,427
p94,9,7,279,270,263
p96,9,7,286,277,270
p11,10,1,11,1,0
p25,10,1,12,2,1
p49,10,0,10,0,0
p55,10,8,373,363,355
p58,10,7,293,283,276
p69,10,5,126,116,111
p75,10,3,46,36,33
p80,10,4,86,76,72
p90,10,2,26,16,14
p91,10,6,216,206,200
p95,10,2,28,18,16
p98,10,9,454,444,435
