Avg WT,Max WT,Avg TAT,Max TAT
"156,81",495,"161,95",505
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p0,0,9,326,326,317
p27,0,7,147,147,140
p29,0,8,253,253,245
p34,0,7,154,154,147
p36,0,10,444,444,434
p52,0,9,335,335,326
p64,0,7,161,161,154
p77,0,1,1,1,0
p79,0,0,0,0,0
p80,0,0,0,0,0
p82,0,7,168,168,161
p86,0,3,36,36,33
p6,1,3,39,38,35
p14,1,0,1,0,0
p15,1,2,3,2,0
p23,1,7,175,174,167
p31,1,0,1,0,0
p35,1,0,1,0,0
p46,1,8,261,260,252
p54,1,6,122,121,115
p88,1,9,344,343,334
p96,1,7,182,181,174
p5,2,2,6,4,2
p9,2,4,55,53,49
p24,2,7,189,187,180
p38,2,5,96,94,89
p39,2,9,353,351,342
p49,2,4,59,57,53
p90,2,4,63,61,57
p10,3,0,3,0,0
p19,3,6,128,125,119
p22,3,0,3,0,0
p41,3,2,10,7,5
p51,3,0,3,0,0
p56,3,1,4,1,0
p62,3,2,13,10,8
p84,3,2,15,12,10
p85,3,4,67,64,60
p91,3,8,269,266,258
p99,3,10,454,451,441
p8,4,7,196,192,185
p32,4,2,17,13,11
p42,4,4,71,67,63
p45,4,4,75,71,67
p60,4,7,203,199,192
p69,4,10,464,460,450
p70,4,4,79,75,71
p72,4,6,134,130,124
p76,4,2,19,15,13
p78,4,9,362,358,349
p1,5,9,371,366,357
p13,5,5,101,96,91
p16,5,9,380,375,366
p40,5,8,277,272,264
p53,5,7,210,205,198
p57,5,8,285,280,272
p66,5,3,42,37,34
p75,5,1,7,2,1
p87,5,9,389,384,375
p89,5,8,293,288,280
p93,5,2,21,16,14
p95,5,5,106,101,96
p98,5,4,83,78,74
p11,6,9,398,392,383
p33,6,3,45,39,36
p43,6,4,87,81,77
p48,6,10,474,468,458
p67,6,2,23,17,15
p2,7,4,91,84,80
p7,7,7,217,210,203
p21,7,7,224,217,210
p37,7,1,8,1,0
p63,7,9,407,400,391
p68,7,7,231,224,217
p3,8,2,25,17,15
p4,8,2,27,19,17
p18,8,0,8,0,0
p26,8,10,484,476,466
p55,8,3,48,40,37
p58,8,10,494,486,476
p59,8,7,238,230,223
p71,8,5,111,103,98
p20,9,0,10,1,1
p25,9,3,51,42,39
p28,9,8,301,292,284
p44,9,10,504,495,485
p47,9,1,11,2,1
p50,9,8,309,300,292
p92,9,2,29,20,18
p97,9,10,514,505,495
p12,10,7,245,235,228
p17,10,9,416,406,397
p30,10,2,31,21,19
p61,10,8,317,307,299
p65,10,0,10,0,0
p73,10,2,33,23,21
p74,10,9,425,415,406
p81,10,9,434,424,415
p83,10,6,140,130,124
p94,10,5,116,106,101
