Avg WT,Max WT,Avg TAT,Max TAT
"266,69",529,"261,74",519
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p23,0,5,0,0,5
p25,0,5,5,5,10
p28,0,2,10,10,12
p41,0,10,12,12,22
p49,0,8,22,22,30
p50,0,4,30,30,34
p60,0,1,34,34,35
p76,0,10,35,35,45
p78,0,10,45,45,55
p95,0,2,55,55,57
p2,1,10,56,57,67
p11,1,7,66,67,74
p16,1,5,73,74,79
p82,1,4,78,79,83
p6,2,0,81,83,83
p8,2,0,81,83,83
p13,2,6,81,83,89
p14,2,10,87,89,99
p30,2,0,97,99,99
p54,2,4,97,99,103
p59,2,3,101,103,106
p62,2,0,104,106,106
p75,2,8,104,106,114
p80,2,8,112,114,122
p85,2,10,120,122,132
p1,3,8,129,132,140
p12,3,6,137,140,146
p18,3,4,143,146,150
p20,3,6,147,150,156
p22,3,6,153,156,162
p31,3,4,159,162,166
p39,3,8,163,166,174
p57,3,8,171,174,182
p70,3,4,179,182,186
p71,3,1,183,186,187
p72,3,0,184,187,187
p87,3,9,184,187,196
p3,4,9,192,196,205
p4,4,6,201,205,211
p35,4,6,207,211,217
p43,4,3,213,217,220
p61,4,9,216,220,229
p63,4,8,225,229,237
p67,4,2,233,237,239
p68,4,1,235,239,240
p86,4,5,236,240,245
p0,5,7,240,245,252
p5,5,8,247,252,260
p17,5,2,255,260,262
p27,5,7,257,262,269
p45,5,0,264,269,269
p53,5,9,264,269,278
p56,5,5,273,278,283
p64,5,7,278,283,290
p66,5,7,285,290,297
p81,5,2,292,297,299
p92,5,3,294,299,302
p36,6,3,296,302,305
p37,6,5,299,305,310
p46,6,8,304,310,318
p51,6,0,312,318,318
p52,6,1,312,318,319
p58,6,7,313,319,326
p65,6,10,320,326,336
p84,6,10,330,336,346
p89,6,0,340,346,346
p91,6,8,340,346,354
p94,6,7,348,354,361
p98,6,7,355,361,368
p7,7,6,361,368,374
p10,7,7,367,374,381
p34,7,9,374,381,390
p83,7,4,383,390,394
p96,7,9,387,394,403
p9,8,9,395,403,412
p15,8,10,404,412,422
p24,8,1,414,422,423
p29,8,1,415,423,424
p33,8,9,416,424,433
p38,8,8,425,433,441
p40,8,9,433,441,450
p74,8,4,442,450,454
p90,8,6,446,454,460
p32,9,6,451,460,466
p47,9,5,457,466,471
p48,9,0,462,471,471
p73,9,9,462,471,480
p77,9,2,471,480,482
p97,9,4,473,482,486
p99,9,0,477,486,486
p19,10,4,476,486,490
p21,10,3,480,490,493
p26,10,7,483,493,500
p42,10,0,490,500,500
p44,10,6,490,500,506
p55,10,9,496,506,515
p69,10,8,505,515,523
p79,10,0,513,523,523
p88,10,6,513,523,529
p93,10,7,519,529,536
