Avg WT,Max WT,Avg TAT,Max TAT
"163,3",491,"168,41",501
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p1,0,2,2,2,0
p11,0,3,28,28,25
p27,0,4,71,71,67
p33,0,9,365,365,356
p55,0,10,411,411,401
p64,0,3,31,31,28
p68,0,10,421,421,411
p71,0,5,100,100,95
p79,0,2,7,7,5
p12,1,2,11,10,8
p23,1,1,3,2,1
p30,1,4,75,74,70
p40,1,3,34,33,30
p41,1,4,79,78,74
p48,1,3,37,36,33
p53,1,1,4,3,2
p61,1,6,151,150,144
p72,1,8,292,291,283
p80,1,3,40,39,36
p82,1,10,431,430,420
p2,2,2,13,11,9
p32,2,7,242,240,233
p43,2,1,5,3,2
p49,2,0,2,0,0
p50,2,9,374,372,363
p60,2,7,249,247,240
p65,2,7,256,254,247
p66,2,2,15,13,11
p84,2,10,441,439,429
p87,2,4,83,81,77
p97,2,4,87,85,81
p6,3,3,43,40,37
p14,3,6,157,154,148
p31,3,10,451,448,438
p35,3,3,46,43,40
p56,3,0,3,0,0
p70,3,6,163,160,154
p77,3,4,91,88,84
p86,3,6,169,166,160
p0,4,7,263,259,252
p8,4,5,105,101,96
p29,4,5,110,106,101
p44,4,2,17,13,11
p47,4,8,300,296,288
p74,4,10,461,457,447
p78,4,9,383,379,370
p85,4,3,49,45,42
p98,4,2,19,15,13
p10,5,2,21,16,14
p22,5,10,471,466,456
p24,5,6,175,170,164
p25,5,9,392,387,378
p81,5,8,308,303,295
p94,5,6,181,176,170
p96,5,5,115,110,105
p19,6,0,7,1,1
p20,6,5,120,114,109
p57,6,6,187,181,175
p62,6,4,95,89,85
p92,6,0,7,1,1
p3,7,6,193,186,180
p18,7,1,8,1,0
p21,7,6,199,192,186
p28,7,0,7,0,0
p36,7,1,9,2,1
p42,7,3,52,45,42
p63,7,3,55,48,45
p67,7,8,316,309,301
p73,7,6,205,198,192
p75,7,9,401,394,385
p83,7,10,481,474,464
p91,7,3,58,51,48
p93,7,5,125,118,113
p95,7,6,211,204,198
p38,8,10,491,483,473
p46,8,3,61,53,50
p58,8,0,8,0,0
p76,8,8,324,316,308
p88,8,3,64,56,53
p89,8,8,332,324,316
p4,9,6,217,208,202
p5,9,2,23,14,12
p13,9,7,270,261,254
p15,9,6,223,214,208
p16,9,2,25,16,14
p37,9,6,229,220,214
p45,9,3,67,58,55
p51,9,5,130,121,116
p54,9,0,9,0,0
p69,9,5,135,126,121
p90,9,7,277,268,261
p7,10,5,140,130,125
p9,10,10,501,491,481
p17,10,5,145,135,130
p26,10,8,340,330,322
p34,10,6,235,225,219
p39,10,8,348,338,330
p52,10,8,356,346,338
p59,10,7,284,274,267
p99,10,10,511,501,491
