Avg WT,Max WT,Avg TAT,Max TAT
"171,65",513,"176,95",523
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p4,0,3,24,24,21
p11,0,2,2,2,0
p20,0,4,61,61,57
p31,0,7,211,211,204
p40,0,10,470,470,460
p44,0,3,27,27,24
p51,0,2,8,8,6
p55,0,5,106,106,101
p69,0,3,30,30,27
p71,0,9,334,334,325
p80,0,9,343,343,334
p91,0,9,352,352,343
p16,1,10,480,479,469
p18,1,10,490,489,479
p22,1,9,361,360,351
p26,1,3,33,32,29
p48,1,8,261,260,252
p59,1,1,3,2,1
p60,1,3,36,35,32
p78,1,8,269,268,260
p94,1,7,218,217,210
p96,1,4,65,64,60
p19,2,6,162,160,154
p21,2,10,500,498,488
p49,2,5,111,109,104
p83,2,5,116,114,109
p89,2,2,11,9,7
p2,3,9,370,367,358
p57,3,10,510,507,497
p58,3,5,121,118,113
p61,3,2,13,10,8
p64,3,1,4,1,0
p74,3,9,379,376,367
p77,3,6,168,165,159
p99,3,3,39,36,33
p3,4,5,126,122,117
p8,4,9,388,384,375
p37,4,1,5,1,0
p46,4,5,131,127,122
p66,4,2,15,11,9
p70,4,5,136,132,127
p97,4,2,17,13,11
p10,5,2,19,14,12
p27,5,6,174,169,163
p28,5,9,397,392,383
p33,5,3,42,37,34
p34,5,9,406,401,392
p43,5,0,5,0,0
p50,5,3,45,40,37
p54,5,1,6,1,0
p68,5,3,48,43,40
p82,5,6,180,175,169
p86,5,10,520,515,505
p13,6,6,186,180,174
p14,6,5,141,135,130
p24,6,4,69,63,59
p29,6,6,192,186,180
p39,6,8,277,271,263
p53,6,5,146,140,135
p72,6,4,73,67,63
p98,6,4,77,71,67
p5,7,3,51,44,41
p6,7,7,225,218,211
p7,7,8,285,278,270
p17,7,7,232,225,218
p23,7,4,81,74,70
p36,7,0,8,1,1
p45,7,1,9,2,1
p75,7,7,239,232,225
p76,7,9,415,408,399
p84,7,4,85,78,74
p85,7,10,530,523,513
p90,7,9,424,417,408
p92,7,0,8,1,1
p0,8,2,21,13,11
p9,8,8,293,285,277
p12,8,4,89,81,77
p25,8,6,198,190,184
p30,8,5,151,143,138
p32,8,9,433,425,416
p47,8,3,54,46,43
p62,8,4,93,85,81
p65,8,7,246,238,231
p79,8,3,57,49,46
p87,8,0,8,0,0
p88,8,8,301,293,285
p93,8,7,253,245,238
p15,9,9,442,433,424
p35,9,8,309,300,292
p41,9,4,97,88,84
p63,9,0,9,0,0
p1,10,0,11,1,1
p38,10,8,317,307,299
p42,10,4,101,91,87
p52,10,0,11,1,1
p56,10,9,451,441,432
p67,10,5,156,146,141
p73,10,8,325,315,307
p81,10,6,204,194,188
p95,10,9,460,450,441
