Avg WT,Max WT,Avg TAT,Max TAT
"156,93",476,"161,89",486
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p3,0,3,26,26,23
p23,0,8,296,296,288
p46,0,2,2,2,0
p61,0,7,211,211,204
p70,0,4,66,66,62
p71,0,5,91,91,86
p85,0,6,132,132,126
p95,0,5,96,96,91
p0,1,8,304,303,295
p5,1,6,138,137,131
p9,1,0,2,1,1
p14,1,0,2,1,1
p26,1,3,29,28,25
p29,1,5,101,100,95
p39,1,3,32,31,28
p58,1,7,218,217,210
p8,2,8,312,310,302
p56,2,0,2,0,0
p57,2,7,225,223,216
p63,2,6,144,142,136
p65,2,7,232,230,223
p74,2,5,106,104,99
p88,2,6,150,148,142
p91,2,1,3,1,0
p94,2,7,239,237,230
p96,2,0,2,0,0
p99,2,2,5,3,1
p18,3,2,7,4,2
p21,3,2,13,10,8
p27,3,9,385,382,373
p52,3,0,3,0,0
p53,3,6,156,153,147
p68,3,8,320,317,309
p75,3,2,15,12,10
p77,3,4,70,67,63
p81,3,8,328,325,317
p82,3,5,111,108,103
p6,4,9,394,390,381
p10,4,9,403,399,390
p11,4,7,246,242,235
p35,4,6,162,158,152
p78,4,7,253,249,242
p79,4,2,17,13,11
p1,5,3,35,30,27
p4,5,9,412,407,398
p15,5,4,74,69,65
p16,5,6,168,163,157
p47,5,7,260,255,248
p73,5,7,267,262,255
p89,5,10,476,471,461
p93,5,0,5,0,0
p98,5,7,274,269,262
p17,6,8,336,330,322
p22,6,1,8,2,1
p28,6,3,38,32,29
p30,6,3,41,35,32
p32,6,1,9,3,2
p50,6,2,19,13,11
p62,6,0,7,1,1
p64,6,8,344,338,330
p67,6,6,174,168,162
p76,6,7,281,275,268
p84,6,3,44,38,35
p97,6,9,421,415,406
p13,7,7,288,281,274
p48,7,3,47,40,37
p49,7,3,50,43,40
p51,7,0,7,0,0
p55,7,3,53,46,43
p59,7,5,116,109,104
p66,7,5,121,114,109
p7,8,6,180,172,166
p20,8,4,78,70,66
p25,8,6,186,178,172
p34,8,9,430,422,413
p37,8,3,56,48,45
p38,8,8,352,344,336
p40,8,1,10,2,1
p43,8,2,21,13,11
p45,8,6,192,184,178
p69,8,1,11,3,2
p72,8,0,8,0,0
p80,8,6,198,190,184
p86,8,8,360,352,344
p90,8,2,23,15,13
p2,9,9,439,430,421
p12,9,8,368,359,351
p19,9,3,59,50,47
p24,9,10,486,477,467
p41,9,9,448,439,430
p42,9,9,457,448,439
p87,9,3,62,53,50
p31,10,9,466,456,447
p33,10,0,10,0,0
p36,10,6,204,194,188
p44,10,10,496,486,476
p54,10,5,126,116,111
p60,10,4,82,72,68
p83,10,8,376,366,358
p92,10,4,86,76,72
