Avg WT,Max WT,Avg TAT,Max TAT
"152,55",487,"157,62",497
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p3,0,3,29,29,26
p21,0,10,407,407,397
p32,0,2,2,2,0
p79,0,5,83,83,78
p91,0,8,252,252,244
p92,0,0,0,0,0
p5,1,2,5,4,2
p8,1,7,188,187,180
p26,1,4,54,53,49
p36,1,9,325,324,315
p41,1,7,195,194,187
p42,1,10,417,416,406
p48,1,7,202,201,194
p53,1,5,88,87,82
p75,1,0,2,1,1
p94,1,4,58,57,53
p27,2,9,334,332,323
p44,2,6,139,137,131
p46,2,0,2,0,0
p58,2,1,3,1,0
p59,2,3,32,30,27
p67,2,5,93,91,86
p72,2,2,12,10,8
p76,2,5,98,96,91
p81,2,4,62,60,56
p87,2,8,260,258,250
p88,2,8,268,266,258
p6,3,10,427,424,414
p35,3,3,35,32,29
p43,3,3,38,35,32
p45,3,9,343,340,331
p47,3,4,66,63,59
p49,3,0,3,0,0
p52,3,7,209,206,199
p70,3,8,276,273,265
p71,3,10,437,434,424
p78,3,9,352,349,340
p99,3,7,216,213,206
p4,4,8,284,280,272
p9,4,4,70,66,62
p12,4,5,103,99,94
p37,4,1,6,2,1
p40,4,6,145,141,135
p96,4,2,14,10,8
p98,4,1,7,3,2
p18,5,8,292,287,279
p73,5,1,8,3,2
p77,5,8,300,295,287
p80,5,2,16,11,9
p93,5,8,308,303,295
p1,6,0,6,0,0
p10,6,2,18,12,10
p20,6,9,361,355,346
p50,6,5,108,102,97
p51,6,2,20,14,12
p55,6,4,74,68,64
p56,6,10,447,441,431
p85,6,5,113,107,102
p90,6,0,6,0,0
p95,6,3,41,35,32
p2,7,0,7,0,0
p29,7,10,457,450,440
p64,7,2,22,15,13
p7,8,3,44,36,33
p19,8,5,118,110,105
p22,8,4,78,70,66
p23,8,7,223,215,208
p30,8,10,467,459,449
p34,8,3,47,39,36
p39,8,6,151,143,137
p60,8,10,477,469,459
p61,8,5,123,115,110
p74,8,1,9,1,0
p82,8,9,370,362,353
p83,8,0,8,0,0
p84,8,6,157,149,143
p16,9,6,163,154,148
p25,9,0,9,0,0
p33,9,0,9,0,0
p38,9,5,128,119,114
p57,9,2,24,15,13
p63,9,10,487,478,468
p65,9,7,230,221,214
p69,9,7,237,228,221
p89,9,1,10,1,0
p0,10,10,497,487,477
p11,10,6,169,159,153
p13,10,6,175,165,159
p14,10,7,244,234,227
p15,10,8,316,306,298
p17,10,3,50,40,37
p24,10,0,10,0,0
p28,10,2,26,16,14
p31,10,9,379,369,360
p54,10,0,10,0,0
p62,10,5,133,123,118
p66,10,10,507,497,487
p68,10,9,388,378,369
p86,10,6,181,171,165
p97,10,9,397,387,378
