Avg WT,Max WT,Avg TAT,Max TAT
"158,55",489,"163,63",499
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p0,0,7,229,229,222
p2,0,7,236,236,229
p13,0,10,408,408,398
p51,0,4,58,58,54
p56,0,1,1,1,0
p58,0,9,326,326,317
p59,0,6,150,150,144
p62,0,6,156,156,150
p80,0,4,62,62,58
p84,0,5,99,99,94
p85,0,0,0,0,0
p1,1,7,243,242,235
p9,1,2,5,4,2
p27,1,9,335,334,325
p35,1,2,9,8,6
p38,1,10,418,417,407
p40,1,3,27,26,23
p47,1,4,66,65,61
p74,1,1,2,1,0
p83,1,3,30,29,26
p90,1,5,104,103,98
p95,1,1,3,2,1
p8,2,7,250,248,241
p14,2,9,344,342,333
p21,2,0,2,0,0
p28,2,2,12,10,8
p33,2,0,2,0,0
p55,2,9,353,351,342
p61,2,5,109,107,102
p66,2,6,162,160,154
p68,2,4,70,68,64
p78,2,2,14,12,10
p19,3,8,293,290,282
p20,3,6,168,165,159
p30,3,6,174,171,165
p49,3,5,114,111,106
p67,3,3,33,30,27
p69,3,2,16,13,11
p94,3,10,428,425,415
p22,4,10,438,434,424
p24,4,9,362,358,349
p26,4,0,5,1,1
p34,4,4,74,70,66
p44,4,7,257,253,246
p46,4,3,36,32,29
p73,4,7,264,260,253
p89,4,0,5,1,1
p93,4,0,5,1,1
p11,5,1,6,1,0
p18,5,6,180,175,169
p42,5,3,39,34,31
p43,5,0,5,0,0
p45,5,9,371,366,357
p48,5,4,78,73,69
p52,5,10,448,443,433
p76,5,2,18,13,11
p86,5,6,186,181,175
p96,5,9,380,375,366
p3,6,3,42,36,33
p12,6,7,271,265,258
p32,6,4,82,76,72
p36,6,6,192,186,180
p37,6,10,458,452,442
p39,6,0,6,0,0
p81,6,1,7,1,0
p88,6,4,86,80,76
p4,7,0,7,0,0
p15,7,6,198,191,185
p29,7,6,204,197,191
p50,7,3,45,38,35
p64,7,9,389,382,373
p70,7,5,119,112,107
p72,7,10,468,461,451
p99,7,4,90,83,79
p7,8,3,48,40,37
p10,8,5,124,116,111
p23,8,3,51,43,40
p25,8,5,129,121,116
p41,8,2,20,12,10
p60,8,9,398,390,381
p75,8,8,301,293,285
p82,8,3,54,46,43
p91,8,10,478,470,460
p92,8,7,278,270,263
p98,8,8,309,301,293
p5,9,6,210,201,195
p6,9,5,134,125,120
p17,9,6,216,207,201
p31,9,7,285,276,269
p57,9,5,139,130,125
p63,9,10,488,479,469
p65,9,1,10,1,0
p71,9,10,498,489,479
p77,9,4,94,85,81
p97,9,10,508,499,489
p16,10,8,317,307,299
p53,10,2,22,12,10
p54,10,5,144,134,129
p79,10,6,222,212,206
p87,10,2,24,14,12
