Avg WT,Max WT,Avg TAT,Max TAT
"229,78",477,"224,95",467
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p23,0,1,0,0,1
p44,0,9,1,1,10
p75,0,3,10,10,13
p94,0,2,13,13,15
p98,0,1,15,15,16
p16,1,9,15,16,25
p47,1,2,24,25,27
p50,1,7,26,27,34
p59,1,5,33,34,39
p62,1,8,38,39,47
p83,1,2,46,47,49
p1,2,6,47,49,55
p4,2,9,53,55,64
p6,2,5,62,64,69
p22,2,0,67,69,69
p27,2,10,67,69,79
p31,2,0,77,79,79
p36,2,1,77,79,80
p37,2,2,78,80,82
p42,2,5,80,82,87
p56,2,6,85,87,93
p57,2,4,91,93,97
p61,2,10,95,97,107
p82,2,10,105,107,117
p84,2,7,115,117,124
p86,2,1,122,124,125
p88,2,2,123,125,127
p89,2,6,125,127,133
p5,3,10,130,133,143
p8,3,3,140,143,146
p11,3,5,143,146,151
p29,3,0,148,151,151
p39,3,6,148,151,157
p51,3,3,154,157,160
p63,3,7,157,160,167
p80,3,2,164,167,169
p81,3,4,166,169,173
p85,3,3,170,173,176
p91,3,8,173,176,184
p92,3,1,181,184,185
p97,3,2,182,185,187
p2,4,5,183,187,192
p14,4,5,188,192,197
p28,4,8,193,197,205
p34,4,4,201,205,209
p45,4,4,205,209,213
p66,4,2,209,213,215
p72,4,4,211,215,219
p73,4,0,215,219,219
p95,4,1,215,219,220
p99,4,1,216,220,221
p13,5,10,216,221,231
p41,5,4,226,231,235
p43,5,4,230,235,239
p46,5,1,234,239,240
p55,5,3,235,240,243
p64,5,8,238,243,251
p67,5,2,246,251,253
p68,5,6,248,253,259
p77,5,6,254,259,265
p93,5,9,260,265,274
p10,6,8,268,274,282
p12,6,4,276,282,286
p18,6,8,280,286,294
p24,6,4,288,294,298
p32,6,4,292,298,302
p65,6,6,296,302,308
p70,6,4,302,308,312
p87,6,10,306,312,322
p96,6,5,316,322,327
p0,7,1,320,327,328
p9,7,2,321,328,330
p33,7,7,323,330,337
p48,7,7,330,337,344
p52,7,5,337,344,349
p69,7,2,342,349,351
p78,7,3,344,351,354
p20,8,7,346,354,361
p21,8,2,353,361,363
p26,8,4,355,363,367
p30,8,9,359,367,376
p60,8,9,368,376,385
p74,8,8,377,385,393
p79,8,6,385,393,399
p7,9,9,390,399,408
p15,9,3,399,408,411
p38,9,2,402,411,413
p49,9,5,404,413,418
p53,9,5,409,418,423
p3,10,8,413,423,431
p17,10,4,421,431,435
p19,10,0,425,435,435
p25,10,7,425,435,442
p35,10,10,432,442,452
p40,10,6,442,452,458
p54,10,0,448,458,458
p58,10,6,448,458,464
p71,10,9,454,464,473
p76,10,4,463,473,477
p90,10,10,467,477,487
