100,3,32,68
100,3,27,73
100,3,33,67
100,3,24,76
100,3,31,69
100,3,36,64
100,3,26,74
100,3,31,69
100,3,28,72
100,3,32,68
100,3,28,72
100,3,31,69
100,3,31,69
100,3,30,70
100,3,37,63
100,3,35,65
100,3,34,66
100,3,35,65
100,3,30,70
100,3,31,69
