100,3,34,66
100,3,27,73
100,3,34,66
100,3,27,73
100,3,33,67
100,3,32,68
100,3,27,73
100,3,26,74
100,3,27,73
100,3,31,69
100,3,26,74
100,3,29,71
100,3,30,70
100,3,28,72
100,3,34,66
100,3,33,67
100,3,31,69
100,3,33,67
100,3,30,70
100,3,30,70
